					time/s	Ewe/V	I/mA			cycle number	I Range			Ns															
0	0	0	0	0	5.508049860854953E+002	2.1663830E-001	-5.0010324E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5.513049860728643E+002	1.9201069E-001	-5.0003331E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5.518049860602332E+002	1.6769682E-001	-5.0003964E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5.523049860476021E+002	1.3672318E-001	-5.0006509E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5.528049860349711E+002	8.7743483E-002	-5.0004601E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5.533049860223400E+002	-3.0347096E-002	-5.0004601E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5.538049860097090E+002	-3.2699460E-001	-5.0000787E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5.543049859970779E+002	-5.4310048E-001	-5.0003964E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5.548049859844468E+002	-6.1913294E-001	-5.0007783E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5.553049859718158E+002	-6.8240386E-001	-5.0003964E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5.558049859591847E+002	-7.6266694E-001	-5.0008416E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5.563049859465536E+002	-8.7801981E-001	-5.0002057E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5.568049859339226E+002	-1.0095477E+000	-5.0010961E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5.573049859212915E+002	-1.1281298E+000	-5.0003964E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5.578049859086605E+002	-1.2330600E+000	-5.0005876E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5.583049858960294E+002	-1.3239644E+000	-5.0001424E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5.588049858833983E+002	-1.4017061E+000	-5.0009686E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5.593049858707673E+002	-1.4684185E+000	-5.0003331E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
