					time/s	Ewe/V	I/mA			cycle number	I Range			Ns															
0	0	0	0	0	1.706001956902765E+002	3.2781431E-001	-1.0013849E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1.711001956776454E+002	3.2225287E-001	-1.0019572E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1.716001956650143E+002	3.1901976E-001	-1.0010033E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1.721001956523833E+002	3.1662333E-001	-1.0017028E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1.726001956397522E+002	3.1466019E-001	-1.0014485E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1.731001956271211E+002	3.1298220E-001	-1.0016392E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1.736001956144901E+002	3.1150609E-001	-1.0010033E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1.741001956018590E+002	3.1018332E-001	-1.0014485E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1.746001955892280E+002	3.0898228E-001	-1.0015756E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1.751001955765969E+002	3.0786419E-001	-1.0020208E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1.756001955639658E+002	3.0683187E-001	-1.0015121E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1.761001955513348E+002	3.0586085E-001	-1.0018300E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1.766001955387037E+002	3.0494890E-001	-1.0016392E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1.771001955260726E+002	3.0408180E-001	-1.0020843E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1.776001955134416E+002	3.0325785E-001	-1.0016392E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1.781001955008105E+002	3.0247512E-001	-1.0017028E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1.786001954881795E+002	3.0171573E-001	-1.0010669E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1.791001954755484E+002	3.0099264E-001	-1.0014485E-002	0	0	0.000000000000000E+000	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
