freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	I Range	|Ewe|/V	|I|/A	Ns	(Q-Qo)/mA.h	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	Re(C)/nF	Im(C)/nF	|C|/nF	Phase(C)/deg	Re(M)	Im(M)	|M|	Phase(M)/deg	Re(Permittivity)	Im(Permittivity)	|Permittivity|	Phase(Permittivity)/deg	Re(Resistivity)/Ohm.cm	Im(Resistivity)/Ohm.cm	|Resistivity|/Ohm.cm	Phase(Resistivity)/deg	Re(Conductivity)/mS/cm	Im(Conductivity)/mS/cm	|Conductivity|/mS/cm	Phase(Conductivity)/deg	Tan(Delta)	Loss Angle(Delta)/deg	dq/mA.h	Pwe/W	Rwe/Ohm	
2.1957024E+003	3.0916513E+001	7.8161514E+001	8.4053871E+001	-6.8418900E+001	5.685608295543352E+001	2.9169586E-001	-4.1127801E-002	9.2737132E-001	8.0190736E-001	1.000000000000000E+000	11	9.8742675E-003	1.1747547E-004	0	-5.700954855437319E-005	4.3759774E-003	1.1063118E-002	1.1897132E-002	6.8418900E+001	8.0190735E+002	3.1719162E+002	8.6236066E+002	-2.1581100E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.1581100E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1581100E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-6.8418900E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	6.8418900E+001	3.9554650E-001	2.1581100E+001	-7.742384176415928E-006	-1.1996809E-005	7.0924253E+003
1.5004799E+003	4.9242184E+001	1.0505585E+002	1.1602381E+002	-6.4886391E+001	5.732308868427936E+001	2.9169595E-001	-4.1135065E-002	1.0096474E+000	8.2778198E-001	1.000000000000000E+000	11	9.6362652E-003	8.3054205E-005	0	-6.227136322728417E-005	3.6579948E-003	7.8041563E-003	8.6189201E-003	6.4886391E+001	8.2778192E+002	3.8800116E+002	9.1420337E+002	-2.5113609E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.5113609E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.5113609E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-6.4886391E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	6.4886391E+001	4.6872383E-001	2.5113617E+001	-5.261814672910982E-006	-1.1998932E-005	7.0911753E+003
1.0240167E+003	7.9730186E+001	1.3558751E+002	1.5729233E+002	-5.9542988E+001	5.779032958645257E+001	2.9169133E-001	-4.1078430E-002	1.1462871E+000	8.5176086E-001	1.000000000000000E+000	11	9.5306570E-003	6.0592003E-005	0	-6.756653876402399E-005	3.2226096E-003	5.4803039E-003	6.3575893E-003	5.9542988E+001	8.5176086E+002	5.0086508E+002	9.8811053E+002	-3.0457012E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.0457012E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-3.0457012E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-5.9542988E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	5.9542988E+001	5.8803487E-001	3.0457016E+001	-5.295175536739816E-006	-1.1982222E-005	7.1008394E+003
6.9843555E+002	1.2562220E+002	1.6360666E+002	2.0627185E+002	-5.2481842E+001	5.825959835536196E+001	2.9169476E-001	-4.1250948E-002	1.3928131E+000	8.7622339E-001	1.000000000000000E+000	11	9.4779367E-003	4.5948764E-005	0	-7.282945114731936E-005	2.9524767E-003	3.8452188E-003	4.8479713E-003	5.2481842E+001	8.7622339E+002	6.7279114E+002	1.1047241E+003	-3.7518158E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.7518158E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-3.7518158E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-5.2481842E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	5.2481842E+001	7.6783061E-001	3.7518158E+001	-5.262912383295371E-006	-1.2032685E-005	7.0712256E+003
4.7698422E+002	1.8355452E+002	1.7964330E+002	2.5683453E+002	-4.4383015E+001	5.872633957758080E+001	2.9169497E-001	-4.1245919E-002	1.8573985E+000	9.0869951E-001	1.000000000000000E+000	11	9.4542867E-003	3.6810809E-005	0	-7.804162580418677E-005	2.7826480E-003	2.7233546E-003	3.8935575E-003	4.4383015E+001	9.0869952E+002	9.2848389E+002	1.2991602E+003	-4.5616985E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	4.5616985E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-4.5616985E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-4.4383015E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	4.4383015E+001	1.0217721E+000	4.5616989E+001	-5.212174656867409E-006	-1.2031227E-005	7.0720928E+003
3.2552084E+002	2.4546136E+002	1.7863052E+002	3.0357889E+002	-3.6044647E+001	5.944783022513730E+001	2.9172355E-001	-4.1997906E-002	2.7370684E+000	9.4766289E-001	1.000000000000000E+000	12	9.5335860E-003	3.1403983E-005	0	-8.589247014963965E-005	2.6634221E-003	1.9382623E-003	3.2940367E-003	3.6044647E+001	9.4766290E+002	1.3022109E+003	1.6105336E+003	-5.3955353E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	5.3955353E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-5.3955353E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-3.6044647E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.6044647E+001	1.3741289E+000	5.3955353E+001	-7.850844345452877E-006	-1.2251779E-005	6.9461450E+003
2.2234798E+002	3.0054398E+002	1.6296005E+002	3.4188107E+002	-2.8467300E+001	5.991104848720352E+001	2.9172021E-001	-4.2025395E-002	4.3924394E+000	9.9797112E-001	1.000000000000000E+000	12	9.4948569E-003	2.7772398E-005	0	-9.118292131824708E-005	2.5713306E-003	1.3942191E-003	2.9249936E-003	2.8467300E+001	9.9797119E+002	1.8405385E+003	2.0936877E+003	-6.1532700E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	6.1532700E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-6.1532700E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.8467300E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.8467300E+001	1.8442800E+000	6.1532700E+001	-5.290451168607436E-006	-1.2259657E-005	6.9415225E+003
1.5179730E+002	3.4201730E+002	1.3930528E+002	3.6929907E+002	-2.2161303E+001	6.037276981575997E+001	2.9171681E-001	-4.2021181E-002	7.5264206E+000	1.0709451E+000	1.000000000000000E+000	12	9.4600329E-003	2.5616184E-005	0	-9.646564544740118E-005	2.5077928E-003	1.0214361E-003	2.7078325E-003	2.2161303E+001	1.0709451E+003	2.6293457E+003	2.8390813E+003	-6.7838699E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	6.7838699E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-6.7838699E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.2161303E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.2161303E+001	2.4551640E+000	6.7838699E+001	-5.282724129154095E-006	-1.2258285E-005	6.9421372E+003
1.0357484E+002	3.7242242E+002	1.1683146E+002	3.9031787E+002	-1.7416998E+001	6.084589405157021E+001	2.9171401E-001	-4.2033315E-002	1.3152431E+001	1.1783892E+000	1.000000000000000E+000	12	9.4506145E-003	2.4212610E-005	0	-1.019084047317249E-004	2.4445502E-003	7.6687208E-004	2.5620144E-003	1.7416998E+001	1.1783893E+003	3.7563386E+003	3.9368364E+003	-7.2583000E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.2583000E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.2583000E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.7416998E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.7416998E+001	3.1876895E+000	7.2583000E+001	-5.442759284323681E-006	-1.2261707E-005	6.9400669E+003
7.0747063E+001	3.9278683E+002	9.8622261E+001	4.0497882E+002	-1.4094652E+001	6.130905367360538E+001	2.9171345E-001	-4.1969761E-002	2.2810604E+001	1.3527640E+000	1.000000000000000E+000	12	9.4465017E-003	2.3325916E-005	0	-1.072394061322027E-004	2.3949270E-003	6.0132646E-004	2.4692649E-003	1.4094652E+001	1.3527638E+003	5.3877075E+003	5.5549404E+003	-7.5905350E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.5905350E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.5905350E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.4094652E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.4094652E+001	3.9827402E+000	7.5905350E+001	-5.331001400477872E-006	-1.2243144E-005	6.9505625E+003
4.8284920E+001	4.0872763E+002	8.6077477E+001	4.1769321E+002	-1.1892625E+001	6.179024876310723E+001	2.9171854E-001	-4.1905075E-002	3.8292976E+001	1.6262351E+000	1.000000000000000E+000	12	9.4409008E-003	2.2602477E-005	0	-1.127427006124184E-004	2.3427135E-003	4.9337221E-004	2.3941016E-003	1.1892625E+001	1.6262350E+003	7.7219644E+003	7.8913481E+003	-7.8107376E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.8107376E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.8107376E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.1892625E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.1892625E+001	4.7483692E+000	7.8107376E+001	-5.503294480215716E-006	-1.2224487E-005	6.9614131E+003
3.2944279E+001	4.2285413E+002	7.9585548E+001	4.3027835E+002	-1.0658971E+001	6.228365713320090E+001	2.9170501E-001	-4.1863456E-002	6.0702408E+001	2.0767076E+000	1.000000000000000E+000	12	9.4460919E-003	2.1953445E-005	0	-1.184007318203163E-004	2.2839762E-003	4.2986809E-004	2.3240771E-003	1.0658971E+001	2.0767080E+003	1.1033967E+004	1.1227695E+004	-7.9341026E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.9341026E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.9341026E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.0658971E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.0658971E+001	5.3132024E+000	7.9341026E+001	-5.658031207897803E-006	-1.2211780E-005	6.9680107E+003
2.2482016E+001	4.3543045E+002	7.6196274E+001	4.4204700E+002	-9.9257278E+000	6.270505277991106E+001	2.9171461E-001	-4.1947473E-002	9.2907578E+001	2.7604618E+000	1.000000000000000E+000	12	9.4376160E-003	2.1349802E-005	0	-1.231742593971012E-004	2.2283422E-003	3.8993914E-004	2.2622028E-003	9.9257278E+000	2.7604617E+003	1.5774906E+004	1.6014612E+004	-8.0074272E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	8.0074272E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-8.0074272E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-9.9257278E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	9.9257278E+000	5.7145896E+000	8.0074272E+001	-4.773527576784942E-006	-1.2236691E-005	6.9542832E+003
1.5358784E+001	4.4839691E+002	7.8410461E+001	4.5520105E+002	-9.9189301E+000	6.316346682832227E+001	2.9171196E-001	-4.1852407E-002	1.3215674E+002	3.9213066E+000	1.000000000000000E+000	12	9.4390949E-003	2.0736101E-005	0	-1.284010867692430E-004	2.1639941E-003	3.7841423E-004	2.1968314E-003	9.9189301E+000	3.9213064E+003	2.2424326E+004	2.2764602E+004	-8.0081070E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	8.0081070E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-8.0081070E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-9.9189301E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	9.9189301E+000	5.7185855E+000	8.0081070E+001	-5.226827372141794E-006	-1.2208848E-005	6.9700161E+003
1.0486581E+001	4.6317847E+002	8.4378601E+001	4.7080148E+002	-1.0324523E+001	6.361287695632200E+001	2.9170829E-001	-4.1895103E-002	1.7986800E+002	5.7775393E+000	1.000000000000000E+000	12	9.4400859E-003	2.0051097E-005	0	-1.335015679707891E-004	2.0896462E-003	3.8067705E-004	2.1240376E-003	1.0324523E+001	5.7775396E+003	3.1714576E+004	3.2236537E+004	-7.9675476E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.9675476E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.9675476E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.0324523E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.0324523E+001	5.4892883E+000	7.9675476E+001	-5.100481201546155E-006	-1.2221149E-005	6.9628257E+003
7.1543007E+000	4.8068225E+002	9.4385429E+001	4.8986124E+002	-1.1109104E+001	6.395989246611134E+001	2.9171988E-001	-4.1822851E-002	2.3569371E+002	8.7500744E+000	1.000000000000000E+000	12	9.4352728E-003	1.9261113E-005	0	-1.376811752595758E-004	2.0031428E-003	3.9333155E-004	2.0413944E-003	1.1109104E+001	8.7500713E+003	4.4562020E+004	4.5412965E+004	-7.8890900E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.8890900E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.8890900E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.1109104E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.1109104E+001	5.0927591E+000	7.8890900E+001	-4.179607288786629E-006	-1.2200557E-005	6.9751313E+003
4.8828125E+000	4.9993707E+002	1.0859537E+002	5.1159558E+002	-1.2255296E+001	6.444097195562790E+001	2.9171830E-001	-4.1940615E-002	3.0015030E+002	1.3524083E+001	1.000000000000000E+000	12	9.4356677E-003	1.8443607E-005	0	-1.429969725937933E-004	1.9101249E-003	4.1491364E-004	1.9546689E-003	1.2255296E+001	1.3524081E+004	6.2260395E+004	6.3712301E+004	-7.7744705E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.7744705E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.7744705E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.2255296E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.2255296E+001	4.6036687E+000	7.7744705E+001	-5.315797334217570E-006	-1.2234845E-005	6.9555088E+003
3.3329778E+000	5.2259448E+002	1.2480684E+002	5.3729114E+002	-1.3431874E+001	6.511627012109966E+001	2.9172364E-001	-4.1770127E-002	3.8260385E+002	2.0644613E+001	1.000000000000000E+000	12	9.4416505E-003	1.7572689E-005	0	-1.505496339348239E-004	1.8102789E-003	4.3233365E-004	1.8611883E-003	1.3431874E+001	2.0644617E+004	8.6443672E+004	8.8874680E+004	-7.6568123E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.6568123E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.6568123E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.3431874E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3431874E+001	4.1872263E+000	7.6568123E+001	-7.552661341030521E-006	-1.2185334E-005	6.9840259E+003
2.2763691E+000	5.4924841E+002	1.5105197E+002	5.6964069E+002	-1.5377091E+001	6.607959888680489E+001	2.9172739E-001	-4.1700974E-002	4.6286151E+002	3.2546318E+001	1.000000000000000E+000	12	9.4365710E-003	1.6565831E-005	0	-1.618640997742182E-004	1.6926485E-003	4.6550506E-004	1.7554925E-003	1.5377091E+001	3.2546316E+004	1.1834346E+005	1.2273727E+005	-7.4622910E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.4622910E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.4622910E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.5377091E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5377091E+001	3.6361551E+000	7.4622910E+001	-1.131446583939436E-005	-1.2165317E-005	6.9956973E+003
1.5531808E+000	5.8306531E+002	1.7664383E+002	6.0923572E+002	-1.6854563E+001	6.747321468638256E+001	2.9172850E-001	-4.1752946E-002	5.8009570E+002	4.8766983E+001	1.000000000000000E+000	12	9.4395764E-003	1.5494128E-005	0	-1.782864458372521E-004	1.5708925E-003	4.7591323E-004	1.6414009E-003	1.6854563E+001	4.8766977E+004	1.6096986E+005	1.6819488E+005	-7.3145439E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.3145439E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.3145439E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.6854563E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.6854563E+001	3.3007963E+000	7.3145439E+001	-1.642234606303385E-005	-1.2180524E-005	6.9870161E+003
1.0614812E+000	6.2982416E+002	2.1494711E+002	6.6549286E+002	-1.8843805E+001	6.949077304880484E+001	2.9172155E-001	-4.1712835E-002	6.9755139E+002	7.2770042E+001	1.000000000000000E+000	12	9.4389860E-003	1.4183453E-005	0	-2.016115877553734E-004	1.4221079E-003	4.8533859E-004	1.5026458E-003	1.8843805E+001	7.2770031E+004	2.1322608E+005	2.2530166E+005	-7.1156197E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.1156197E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.1156197E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.8843805E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.8843805E+001	2.9301355E+000	7.1156197E+001	-2.332514191812131E-005	-1.2168533E-005	6.9935679E+003
7.2337985E-001	6.8441748E+002	2.5526894E+002	7.3047211E+002	-2.0454136E+001	7.243414470867720E+001	2.9172993E-001	-4.1668486E-002	8.6189771E+002	1.0525540E+002	1.000000000000000E+000	12	9.4375079E-003	1.2919738E-005	0	-2.351017106973134E-004	1.2826667E-003	4.7839951E-004	1.3689777E-003	2.0454136E+001	1.0525540E+005	2.8220684E+005	3.0119663E+005	-6.9545868E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	6.9545868E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-6.9545868E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.0454136E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.0454136E+001	2.6811624E+000	6.9545868E+001	-3.349012294194005E-005	-1.2155944E-005	7.0012124E+003
