freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	I Range	|Ewe|/V	|I|/A	Ns	(Q-Qo)/mA.h	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	Re(C)/nF	Im(C)/nF	|C|/nF	Phase(C)/deg	Re(M)	Im(M)	|M|	Phase(M)/deg	Re(Permittivity)	Im(Permittivity)	|Permittivity|	Phase(Permittivity)/deg	Re(Resistivity)/Ohm.cm	Im(Resistivity)/Ohm.cm	|Resistivity|/Ohm.cm	Phase(Resistivity)/deg	Re(Conductivity)/mS/cm	Im(Conductivity)/mS/cm	|Conductivity|/mS/cm	Phase(Conductivity)/deg	Tan(Delta)	Loss Angle(Delta)/deg	dq/mA.h	Pwe/W	Rwe/Ohm	
2.1957024E+003	3.3190289E+001	8.4296326E+001	9.0595062E+001	-6.8508781E+001	5.680606767305289E+001	2.9168814E-001	-6.7823298E-002	8.5988033E-001	7.4446839E-001	1.000000000000000E+000	11	9.9726440E-003	1.1007933E-004	0	-1.092845506326642E-004	4.0439139E-003	1.0270690E-002	1.1038129E-002	6.8508781E+001	7.4446838E+002	2.9312210E+002	8.0009607E+002	-2.1491219E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.1491219E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1491219E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-6.8508781E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	6.8508781E+001	3.9373350E-001	2.1491211E+001	-1.287171224101743E-005	-1.9783252E-005	4.3007070E+003
1.5004799E+003	5.3897648E+001	1.1328342E+002	1.2545155E+002	-6.4555969E+001	5.727206966852100E+001	2.9169336E-001	-6.7879006E-002	9.3631846E-001	7.6349169E-001	1.000000000000000E+000	11	9.7533781E-003	7.7746176E-005	0	-1.179872529708114E-004	3.4246624E-003	7.1980408E-003	7.9712048E-003	6.4555969E+001	7.6349164E+002	3.6325174E+002	8.4550061E+002	-2.5444031E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.5444031E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.5444031E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-6.4555969E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	6.4555969E+001	4.7577700E-001	2.5444031E+001	-8.702702338147194E-006	-1.9799856E-005	4.2972544E+003
1.0240167E+003	8.8189850E+001	1.4479977E+002	1.6954181E+002	-5.8656628E+001	5.773936635736027E+001	2.9169911E-001	-6.7781381E-002	1.0733595E+000	7.8293794E-001	1.000000000000000E+000	11	9.6503869E-003	5.6920395E-005	0	-1.266233154016667E-004	3.0680681E-003	5.0374907E-003	5.8982503E-003	5.8656628E+001	7.8293793E+002	4.7684589E+002	9.1671906E+002	-3.1343372E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.1343372E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-3.1343372E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-5.8656628E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	5.8656628E+001	6.0904688E-001	3.1343369E+001	-8.636062430855329E-006	-1.9771769E-005	4.3035288E+003
6.9843555E+002	1.3809053E+002	1.7171356E+002	2.2035095E+002	-5.1194065E+001	5.820860323295346E+001	2.9169062E-001	-6.7796096E-002	1.3270558E+000	8.0587661E-001	1.000000000000000E+000	11	9.5951054E-003	4.3544653E-005	0	-1.352699007997358E-004	2.8440293E-003	3.5365089E-003	4.5382152E-003	5.1194065E+001	8.0587659E+002	6.4807886E+002	1.0341389E+003	-3.8805935E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.8805935E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-3.8805935E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-5.1194065E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	5.1194065E+001	8.0419117E-001	3.8805939E+001	-8.646585398069061E-006	-1.9775485E-005	4.3024692E+003
4.7698422E+002	2.0008739E+002	1.8336488E+002	2.7139941E+002	-4.2502892E+001	5.867530874849763E+001	2.9168758E-001	-6.7890003E-002	1.8197006E+000	8.3064312E-001	1.000000000000000E+000	11	9.5764101E-003	3.5285302E-005	0	-1.439171267738861E-004	2.7164512E-003	2.4894211E-003	3.6846064E-003	4.2502892E+001	8.3064307E+002	9.0639600E+002	1.2294396E+003	-4.7497108E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	4.7497108E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-4.7497108E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-4.2502892E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	4.2502892E+001	1.0911980E+000	4.7497101E+001	-8.647225974150281E-006	-1.9802670E-005	4.2964731E+003
3.2552084E+002	2.6243875E+002	1.7797740E+002	3.1709628E+002	-3.4143841E+001	5.939781990277697E+001	2.9170889E-001	-6.8579242E-002	2.7471128E+000	8.6541396E-001	1.000000000000000E+000	12	9.6596498E-003	3.0462828E-005	0	-1.568505497358063E-004	2.6100310E-003	1.7700379E-003	3.1536163E-003	3.4143841E+001	8.6541394E+002	1.2761067E+003	1.5418785E+003	-5.5856159E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	5.5856159E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-5.5856159E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-3.4143841E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.4143841E+001	1.4745622E+000	5.5856155E+001	-1.293342296192026E-005	-2.0005175E-005	4.2536035E+003
2.2234798E+002	3.1474118E+002	1.5784618E+002	3.5210428E+002	-2.6634272E+001	5.986103235149494E+001	2.9170793E-001	-6.8612434E-002	4.5347447E+000	9.1133571E-001	1.000000000000000E+000	12	9.6072201E-003	2.7285156E-005	0	-1.655155158158749E-004	2.5386976E-003	1.2731849E-003	2.8400677E-003	2.6634272E+001	9.1133569E+002	1.8171798E+003	2.0328982E+003	-6.3365730E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	6.3365730E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-6.3365730E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.6634272E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.6634272E+001	1.9939741E+000	6.3365730E+001	-8.664966080068560E-006	-2.0014792E-005	4.2515317E+003
1.5179730E+002	3.5227451E+002	1.3209438E+002	3.7622632E+002	-2.0554825E+001	6.032276802670094E+001	2.9171044E-001	-6.8650566E-002	7.9372811E+000	9.7845775E-001	1.000000000000000E+000	12	9.5768236E-003	2.5454954E-005	0	-1.741711622945028E-004	2.4887591E-003	9.3322416E-004	2.6579746E-003	2.0554825E+001	9.7845770E+002	2.6093896E+003	2.7868071E+003	-6.9445175E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	6.9445175E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-6.9445175E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.0554825E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.0554825E+001	2.6668396E+000	6.9445175E+001	-8.655646478627918E-006	-2.0026087E-005	4.2492065E+003
1.0357484E+002	3.7938617E+002	1.0901257E+002	3.9473740E+002	-1.6031441E+001	6.079689308922389E+001	2.9171047E-001	-6.8568394E-002	1.4095784E+001	1.0750431E+000	1.000000000000000E+000	12	9.5727397E-003	2.4250907E-005	0	-1.830432744955898E-004	2.4348095E-003	6.9961656E-004	2.5333299E-003	1.6031441E+001	1.0750432E+003	3.7413716E+003	3.8927598E+003	-7.3968559E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.3968559E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.3968559E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.6031441E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.6031441E+001	3.4802055E+000	7.3968559E+001	-8.872112201086955E-006	-2.0002119E-005	4.2542993E+003
7.0747063E+001	3.9794958E+002	9.0806763E+001	4.0817856E+002	-1.2854046E+001	6.126002697794502E+001	2.9171357E-001	-6.8579242E-002	2.4773851E+001	1.2261103E+000	1.000000000000000E+000	12	9.5669413E-003	2.3438128E-005	0	-1.917346249695005E-004	2.3885134E-003	5.4502679E-004	2.4499083E-003	1.2854046E+001	1.2261107E+003	5.3732788E+003	5.5113950E+003	-7.7145950E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.7145950E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.7145950E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.2854046E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.2854046E+001	4.3823781E+000	7.7145950E+001	-8.691350473910759E-006	-2.0005495E-005	4.2536714E+003
