freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	I Range	|Ewe|/V	|I|/A	Ns	(Q-Qo)/mA.h	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	Re(C)/nF	Im(C)/nF	|C|/nF	Phase(C)/deg	Re(M)	Im(M)	|M|	Phase(M)/deg	Re(Permittivity)	Im(Permittivity)	|Permittivity|	Phase(Permittivity)/deg	Re(Resistivity)/Ohm.cm	Im(Resistivity)/Ohm.cm	|Resistivity|/Ohm.cm	Phase(Resistivity)/deg	Re(Conductivity)/mS/cm	Im(Conductivity)/mS/cm	|Conductivity|/mS/cm	Phase(Conductivity)/deg	Tan(Delta)	Loss Angle(Delta)/deg	dq/mA.h	Pwe/W	Rwe/Ohm	
2.1957024E+003	3.2741913E+001	8.3191376E+001	8.9402672E+001	-6.8516724E+001	5.680510031300946E+001	2.9169720E-001	-6.1503220E-002	8.7130123E-001	7.5443870E-001	1.000000000000000E+000	11	9.8457960E-003	1.1012865E-004	0	-9.139716393602349E-005	4.0964060E-003	1.0408240E-002	1.1185348E-002	6.8516724E+001	7.5443872E+002	2.9692697E+002	8.1076715E+002	-2.1483276E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.1483276E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1483276E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-6.8516724E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	6.8516724E+001	3.9357340E-001	2.1483276E+001	-1.165597523846817E-005	-1.7940318E-005	4.7427954E+003
1.5004799E+003	5.2920803E+001	1.1177940E+002	1.2367394E+002	-6.4665268E+001	5.727110324180831E+001	2.9168773E-001	-6.1609413E-002	9.4891697E-001	7.7516705E-001	1.000000000000000E+000	11	9.6271141E-003	7.7842706E-005	0	-9.929039057307474E-005	3.4599516E-003	7.3081148E-003	8.0857780E-003	6.4665268E+001	7.7516699E+002	3.6699484E+002	8.5765326E+002	-2.5334732E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.5334732E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.5334732E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-6.4665268E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	6.4665268E+001	4.7343969E-001	2.5334732E+001	-7.893226637051249E-006	-1.7970709E-005	4.7344668E+003
1.0240167E+003	8.6274170E+001	1.4333775E+002	1.6729897E+002	-5.8956505E+001	5.773835102398880E+001	2.9169106E-001	-6.1499495E-002	1.0843076E+000	7.9595250E-001	1.000000000000000E+000	11	9.5180077E-003	5.6892211E-005	0	-1.071344263011577E-004	3.0824377E-003	5.1212274E-003	5.9773233E-003	5.8956505E+001	7.9595251E+002	4.7907928E+002	9.2900879E+002	-3.1043495E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.1043495E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-3.1043495E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-5.8956505E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	5.8956505E+001	6.0189426E-001	3.1043488E+001	-7.844035728082929E-006	-1.7938853E-005	4.7429829E+003
6.9843555E+002	1.3563405E+002	1.7064664E+002	2.1798364E+002	-5.1521481E+001	5.820759328626445E+001	2.9168770E-001	-6.1439876E-002	1.3353530E+000	8.1835872E-001	1.000000000000000E+000	11	9.4775129E-003	4.3478092E-005	0	-1.149685888383562E-004	2.8544399E-003	3.5912856E-003	4.5875004E-003	5.1521481E+001	8.1835870E+002	6.5045111E+002	1.0453696E+003	-3.8478519E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.8478519E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-3.8478519E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-5.1521481E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	5.1521481E+001	7.9482406E-001	3.8478516E+001	-7.834162537198510E-006	-1.7921257E-005	4.7475308E+003
4.7698422E+002	1.9713910E+002	1.8362447E+002	2.6941003E+002	-4.2967224E+001	5.867429984177579E+001	2.9168883E-001	-6.1578672E-002	1.8171282E+000	8.4414905E-001	1.000000000000000E+000	11	9.4509078E-003	3.5080015E-005	0	-1.228043213970506E-004	2.7160968E-003	2.5298980E-003	3.7118143E-003	4.2967224E+001	8.4414899E+002	9.0627783E+002	1.2385181E+003	-4.7032776E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	4.7032776E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-4.7032776E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-4.2967224E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	4.2967224E+001	1.0735993E+000	4.7032776E+001	-7.835732558694459E-006	-1.7961811E-005	4.7368481E+003
3.2552084E+002	2.5949933E+002	1.7938197E+002	3.1546442E+002	-3.4654625E+001	5.939685174272745E+001	2.9170308E-001	-6.2282227E-002	2.7256026E+000	8.8129109E-001	1.000000000000000E+000	12	9.5284507E-003	3.0204519E-005	0	-1.345349713966736E-004	2.6075670E-003	1.8025115E-003	3.1699296E-003	3.4654625E+001	8.8129114E+002	1.2749021E+003	1.5498546E+003	-5.5345375E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	5.5345375E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-5.5345375E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-3.4654625E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.4654625E+001	1.4466299E+000	5.5345375E+001	-1.173064999962300E-005	-1.8167917E-005	4.6835684E+003
2.2234798E+002	3.1259467E+002	1.5986803E+002	3.5110284E+002	-2.7086237E+001	5.985901891140020E+001	2.9170540E-001	-6.2310800E-002	4.4773941E+000	9.2828184E-001	1.000000000000000E+000	12	9.4842622E-003	2.7012775E-005	0	-1.423963748366631E-004	2.5357876E-003	1.2968595E-003	2.8481684E-003	2.7086237E+001	9.2828192E+002	1.8150970E+003	2.0386968E+003	-6.2913765E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	6.2913765E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-6.2913765E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.7086237E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.7086237E+001	1.9553295E+000	6.2913765E+001	-7.861403439989463E-006	-1.8176397E-005	4.6814580E+003
1.5179730E+002	3.5219739E+002	1.3441034E+002	3.7697366E+002	-2.0888533E+001	6.032180074663484E+001	2.9170343E-001	-6.2251624E-002	7.8005171E+000	9.9166900E-001	1.000000000000000E+000	12	9.4590550E-003	2.5092084E-005	0	-1.502427801222604E-004	2.4783583E-003	9.4582472E-004	2.6527052E-003	2.0888533E+001	9.9166907E+002	2.5984849E+003	2.7812822E+003	-6.9111465E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	6.9111465E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-6.9111465E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.0888533E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.0888533E+001	2.6203146E+000	6.9111465E+001	-7.846405285597338E-006	-1.8159013E-005	4.6858765E+003
1.0357484E+002	3.7979834E+002	1.1123135E+002	3.9575143E+002	-1.6323698E+001	6.079493026246200E+001	2.9171374E-001	-6.2267654E-002	1.3814610E+001	1.0913097E+000	1.000000000000000E+000	12	9.4523560E-003	2.3884579E-005	0	-1.582736335433057E-004	2.4249796E-003	7.1020250E-004	2.5268386E-003	1.6323698E+001	1.0913099E+003	3.7262666E+003	3.8827852E+003	-7.3676300E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.3676300E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.3676300E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.6323698E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.6323698E+001	3.4144902E+000	7.3676300E+001	-8.030853421045302E-006	-1.8164330E-005	4.6848359E+003
7.0747063E+001	3.9844824E+002	9.3737656E+001	4.0932596E+002	-1.3238494E+001	6.125801820451670E+001	2.9170683E-001	-6.2229302E-002	2.3999249E+001	1.2585986E+000	1.000000000000000E+000	12	9.4441231E-003	2.3072378E-005	0	-1.661547309961121E-004	2.3781175E-003	5.5946835E-004	2.4430407E-003	1.3238494E+001	1.2585985E+003	5.3498921E+003	5.4959453E+003	-7.6761505E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.6761505E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.6761505E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.3238494E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3238494E+001	4.2506742E+000	7.6761505E+001	-7.881097452806405E-006	-1.8152712E-005	4.6876123E+003
4.8284920E+001	4.1295459E+002	8.1012306E+001	4.2082596E+002	-1.1099177E+001	6.174025169407832E+001	2.9170889E-001	-6.2260590E-002	4.0687187E+001	1.5078377E+000	1.000000000000000E+000	12	9.4405357E-003	2.2433349E-005	0	-1.743483185333247E-004	2.3318320E-003	4.5745249E-004	2.3762793E-003	1.1099177E+001	1.5078374E+003	7.6860977E+003	7.8326030E+003	-7.8900826E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.8900826E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.8900826E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.1099177E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.1099177E+001	5.0974302E+000	7.8900826E+001	-8.193587537212602E-006	-1.8161967E-005	4.6852896E+003
3.2944279E+001	4.2553430E+002	7.4673714E+001	4.3203659E+002	-9.9530525E+000	6.223364699745434E+001	2.9170609E-001	-6.2154550E-002	6.4695244E+001	1.9327105E+000	1.000000000000000E+000	12	9.4403056E-003	2.1850708E-005	0	-1.827311853456615E-004	2.2797831E-003	4.0006143E-004	2.3146188E-003	9.9530525E+000	1.9327100E+003	1.1013712E+004	1.1182004E+004	-8.0046951E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	8.0046951E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-8.0046951E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-9.9530525E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	9.9530525E+000	5.6985822E+000	8.0046951E+001	-8.382866812336754E-006	-1.8130861E-005	4.6932378E+003
2.2482016E+001	4.3804211E+002	7.3276024E+001	4.4412866E+002	-9.4965534E+000	6.265505957753703E+001	2.9170519E-001	-6.2261876E-002	9.6610199E+001	2.6298392E+000	1.000000000000000E+000	12	9.4432542E-003	2.1262429E-005	0	-1.898636513799029E-004	2.2207426E-003	3.7148755E-004	2.2515997E-003	9.4965534E+000	2.6298386E+003	1.5721108E+004	1.5939552E+004	-8.0503448E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	8.0503448E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-8.0503448E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-9.4965534E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	9.4965534E+000	5.9779735E+000	8.0503448E+001	-7.132466034241361E-006	-1.8162113E-005	4.6851333E+003
1.5358784E+001	4.5049741E+002	7.4854034E+001	4.5667389E+002	-9.4339981E+000	6.311347405263223E+001	2.9170743E-001	-6.2192827E-002	1.3843570E+002	3.7193425E+000	1.000000000000000E+000	12	9.4437152E-003	2.0679341E-005	0	-1.976473087895623E-004	2.1601303E-003	3.5892427E-004	2.1897464E-003	9.4339981E+000	3.7193425E+003	2.2384287E+004	2.2691184E+004	-8.0566002E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	8.0566002E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-8.0566002E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-9.4339981E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	9.4339981E+000	6.0183449E+000	8.0566002E+001	-7.783657409659401E-006	-1.8142109E-005	4.6903711E+003
1.0486581E+001	4.6288300E+002	8.2287163E+001	4.7014023E+002	-1.0080220E+001	6.356286058059777E+001	2.9171118E-001	-6.2232826E-002	1.8443959E+002	5.6501956E+000	1.000000000000000E+000	12	9.4407583E-003	2.0080728E-005	0	-2.053620743235802E-004	2.0941915E-003	3.7228648E-004	2.1270250E-003	1.0080220E+001	5.6501968E+003	3.1783563E+004	3.2281877E+004	-7.9919777E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.9919777E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.9919777E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.0080220E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.0080220E+001	5.6252151E+000	7.9919777E+001	-7.714765534017932E-006	-1.8154011E-005	4.6874165E+003
7.1543007E+000	4.8099487E+002	9.0934517E+001	4.8951523E+002	-1.0705704E+001	6.390987923709326E+001	2.9171216E-001	-6.2197149E-002	2.4463815E+002	8.4420767E+000	1.000000000000000E+000	12	9.4352430E-003	1.9274667E-005	0	-2.113125892762465E-004	2.0072805E-003	3.7948653E-004	2.0428374E-003	1.0705704E+001	8.4420762E+003	4.4654059E+004	4.5445063E+004	-7.9294296E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.9294296E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.9294296E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.0705704E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.0705704E+001	5.2894640E+000	7.9294296E+001	-5.950514952666292E-006	-1.8143664E-005	4.6901211E+003
4.8828125E+000	5.0079816E+002	1.0495605E+002	5.1167819E+002	-1.1836595E+001	6.439097381991451E+001	2.9170132E-001	-6.2206957E-002	3.1055792E+002	1.3066635E+001	1.000000000000000E+000	12	9.4386991E-003	1.8446553E-005	0	-2.195054308835437E-004	1.9127972E-003	4.0087933E-004	1.9543534E-003	1.1836595E+001	1.3066634E+004	6.2347496E+004	6.3702020E+004	-7.8163406E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.8163406E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.8163406E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.1836595E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.1836595E+001	4.7715034E+000	7.8163406E+001	-8.192841607297164E-006	-1.8145851E-005	4.6892070E+003
3.3329778E+000	5.2670081E+002	1.2394062E+002	5.4108691E+002	-1.3241655E+001	6.506623057204706E+001	2.9171407E-001	-6.2089618E-002	3.8527786E+002	2.0214701E+001	1.000000000000000E+000	12	9.4413748E-003	1.7448907E-005	0	-2.306933465941612E-004	1.7989950E-003	4.2333055E-004	1.8481319E-003	1.3241655E+001	2.0214697E+004	8.5904844E+004	8.8251211E+004	-7.6758347E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.6758347E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.6758347E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.3241655E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3241655E+001	4.2496223E+000	7.6758347E+001	-1.118791571061754E-005	-1.8112416E-005	4.6982744E+003
2.2763691E+000	5.6588306E+002	1.4196040E+002	5.8341785E+002	-1.4082893E+001	6.603162971118581E+001	2.9171655E-001	-6.2051006E-002	4.9250452E+002	2.9159847E+001	1.000000000000000E+000	12	9.4394088E-003	1.6179500E-005	0	-2.471097747092143E-004	1.6625215E-003	4.1706889E-004	1.7140374E-003	1.4082893E+001	2.9159848E+004	1.1623709E+005	1.1983888E+005	-7.5917107E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.5917107E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.5917107E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.4082893E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.4082893E+001	3.9862034E+000	7.5917107E+001	-1.641642811505315E-005	-1.8101306E-005	4.7012378E+003
1.5531808E+000	6.1073938E+002	1.5803151E+002	6.3085382E+002	-1.4507347E+001	6.742523540409456E+001	2.9171765E-001	-6.1994828E-002	6.4841711E+002	4.0689686E+001	1.000000000000000E+000	12	9.4409799E-003	1.4965401E-005	0	-2.713237296831875E-004	1.5346115E-003	3.9708748E-004	1.5851533E-003	1.4507347E+001	4.0689684E+004	1.5725214E+005	1.6243117E+005	-7.5492653E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.5492653E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.5492653E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.4507347E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.4507347E+001	3.8646684E+000	7.5492653E+001	-2.421395497397314E-005	-1.8084986E-005	4.7055161E+003
1.0614812E+000	6.6860992E+002	1.5817921E+002	6.8706616E+002	-1.3310268E+001	6.944374483326101E+001	2.9171866E-001	-6.1984949E-002	9.4789105E+002	5.0241211E+001	1.000000000000000E+000	12	9.4372220E-003	1.3735536E-005	0	-3.063503483151976E-004	1.4163667E-003	3.3508294E-004	1.4554639E-003	1.3310268E+001	5.0241227E+004	2.1236527E+005	2.1822738E+005	-7.6689728E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.6689728E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.6689728E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.3310268E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3310268E+001	4.2269139E+000	7.6689728E+001	-3.502661863201016E-005	-1.8082166E-005	4.7062822E+003
7.2337985E-001	7.2080322E+002	1.3921449E+002	7.3412396E+002	-1.0931396E+001	7.238712331977149E+001	2.9171237E-001	-6.1944872E-002	1.5804081E+003	5.6832840E+001	1.000000000000000E+000	12	9.4428454E-003	1.2862740E-005	0	-3.569102078446603E-004	1.3374512E-003	2.5831265E-004	1.3621678E-003	1.0931396E+001	5.6832848E+004	2.9426031E+005	2.9969834E+005	-7.9068604E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.9068604E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.9068604E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.0931396E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.0931396E+001	5.1776452E+000	7.9068604E+001	-5.055985952946262E-005	-1.8070086E-005	4.7092256E+003
