freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	I Range	|Ewe|/V	|I|/A	Ns	(Q-Qo)/mA.h	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	Re(C)/nF	Im(C)/nF	|C|/nF	Phase(C)/deg	Re(M)	Im(M)	|M|	Phase(M)/deg	Re(Permittivity)	Im(Permittivity)	|Permittivity|	Phase(Permittivity)/deg	Re(Resistivity)/Ohm.cm	Im(Resistivity)/Ohm.cm	|Resistivity|/Ohm.cm	Phase(Resistivity)/deg	Re(Conductivity)/mS/cm	Im(Conductivity)/mS/cm	|Conductivity|/mS/cm	Phase(Conductivity)/deg	Tan(Delta)	Loss Angle(Delta)/deg	dq/mA.h	Pwe/W	Rwe/Ohm	
6.9843555E+002	1.3228479E+002	1.6957375E+002	2.1506863E+002	-5.2042141E+001	5.825960984869744E+001	2.9169077E-001	-5.0905917E-002	1.3438016E+000	8.3540732E-001	1.000000000000000E+000	11	9.4769401E-003	4.4064724E-005	0	-9.595654034751836E-005	2.8599324E-003	3.6661013E-003	4.6496787E-003	5.2042141E+001	8.3540723E+002	6.5170276E+002	1.0595385E+003	-3.7957859E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.7957859E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-3.7957859E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-5.2042141E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	5.2042141E+001	7.8010184E-001	3.7957855E+001	-6.490969597696674E-006	-1.4848786E-005	5.7299976E+003
4.7698422E+002	1.9272943E+002	1.8415106E+002	2.6656378E+002	-4.3696087E+001	5.872630931090680E+001	2.9169416E-001	-5.0937403E-002	1.8119320E+000	8.6474502E-001	1.000000000000000E+000	11	9.4504850E-003	3.5452998E-005	0	-1.024064059986558E-004	2.7123503E-003	2.5916237E-003	3.7514474E-003	4.3696087E+001	8.6474500E+002	9.0502771E+002	1.2517424E+003	-4.6303913E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	4.6303913E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-4.6303913E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-4.3696087E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	4.3696087E+001	1.0465833E+000	4.6303909E+001	-6.449865651137474E-006	-1.4858143E-005	5.7265220E+003
3.2552084E+002	2.5642252E+002	1.8064426E+002	3.1366360E+002	-3.5163887E+001	5.944780819848529E+001	2.9172125E-001	-5.1705342E-002	2.7065570E+000	8.9771241E-001	1.000000000000000E+000	12	9.5300656E-003	3.0383078E-005	0	-1.120880565290178E-004	2.6063209E-003	1.8360981E-003	3.1881288E-003	3.5163887E+001	8.9771234E+002	1.2742927E+003	1.5587526E+003	-5.4836113E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	5.4836113E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-5.4836113E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-3.5163887E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	3.5163887E+001	1.4194889E+000	5.4836113E+001	-9.681650530361964E-006	-1.5083548E-005	5.6419946E+003
2.2234798E+002	3.1075937E+002	1.6290245E+002	3.5086835E+002	-2.7663874E+001	5.991103131386990E+001	2.9171562E-001	-5.1761031E-002	4.3939924E+000	9.4716614E-001	1.000000000000000E+000	12	9.4856480E-003	2.7034777E-005	0	-1.186319262990283E-004	2.5242702E-003	1.3232419E-003	2.8500718E-003	2.7663874E+001	9.4716614E+002	1.8068530E+003	2.0400592E+003	-6.2336128E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	6.2336128E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-6.2336128E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.7663874E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.7663874E+001	1.9076408E+000	6.2336128E+001	-6.543869770010539E-006	-1.5099501E-005	5.6358154E+003
1.5179730E+002	3.5122742E+002	1.3773604E+002	3.7726901E+002	-2.1412941E+001	6.037478866919992E+001	2.9170853E-001	-5.1752497E-002	7.6121702E+000	1.0146153E+000	1.000000000000000E+000	12	9.4592450E-003	2.5072944E-005	0	-1.251505919740765E-004	2.4676647E-003	9.6771022E-004	2.6506286E-003	2.1412941E+001	1.0146152E+003	2.5872725E+003	2.7791047E+003	-6.8587059E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	6.8587059E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-6.8587059E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-2.1412941E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	2.1412941E+001	2.5500038E+000	6.8587059E+001	-6.518665675048200E-006	-1.5096644E-005	5.6366079E+003
1.0357484E+002	3.8014798E+002	1.1414048E+002	3.9691376E+002	-1.6712530E+001	6.084892877170932E+001	2.9171565E-001	-5.1682774E-002	1.3462513E+001	1.1133026E+000	1.000000000000000E+000	12	9.4484016E-003	2.3804672E-005	0	-1.318514102848266E-004	2.4130170E-003	7.2451500E-004	2.5194390E-003	1.6712530E+001	1.1133029E+003	3.7078848E+003	3.8714148E+003	-7.3287468E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.3287468E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.3287468E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.6712530E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.6712530E+001	3.3305273E+000	7.3287468E+001	-6.700818310750027E-006	-1.5076674E-005	5.6443496E+003
7.0747063E+001	3.9933994E+002	9.5698563E+001	4.1064658E+002	-1.3476329E+001	6.131202279374702E+001	2.9170939E-001	-5.1643562E-002	2.3507492E+001	1.2766761E+000	1.000000000000000E+000	12	9.4437608E-003	2.2997296E-005	0	-1.384016723098693E-004	2.3681344E-003	5.6750409E-004	2.4351841E-003	1.3476329E+001	1.2766758E+003	5.3274341E+003	5.4782710E+003	-7.6523674E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.6523674E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.6523674E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.3476329E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3476329E+001	4.1728940E+000	7.6523674E+001	-6.550262025042692E-006	-1.5064912E-005	5.6485142E+003
4.8284920E+001	4.1478674E+002	8.2806679E+001	4.2297162E+002	-1.1289919E+001	6.179325724326191E+001	2.9171255E-001	-5.1623508E-002	3.9805519E+001	1.5256382E+000	1.000000000000000E+000	12	9.4476957E-003	2.2336477E-005	0	-1.451839012714974E-004	2.3184749E-003	4.6285280E-004	2.3642248E-003	1.1289919E+001	1.5256379E+003	7.6420708E+003	7.7928696E+003	-7.8710083E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.8710083E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.8710083E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.1289919E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.1289919E+001	5.0090976E+000	7.8710083E+001	-6.782228961628185E-006	-1.5059225E-005	5.6507695E+003
3.2944279E+001	4.2758716E+002	7.6411079E+001	4.3436093E+002	-1.0131973E+001	6.228663918664097E+001	2.9171538E-001	-5.1602989E-002	6.3224262E+001	1.9565680E+000	1.000000000000000E+000	12	9.4383731E-003	2.1729333E-005	0	-1.521479766881392E-004	2.2663299E-003	4.0499980E-004	2.3022329E-003	1.0131973E+001	1.9565680E+003	1.0948718E+004	1.1122166E+004	-7.9868027E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.9868027E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.9868027E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.0131973E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.0131973E+001	5.5958791E+000	7.9868027E+001	-6.964075416641800E-006	-1.5053386E-005	5.6530713E+003
2.2482016E+001	4.3970837E+002	7.3441238E+001	4.4579935E+002	-9.4821634E+000	6.270707264666999E+001	2.9170886E-001	-5.1669858E-002	9.6392868E+001	2.6160500E+000	1.000000000000000E+000	12	9.4409902E-003	2.1177668E-005	0	-1.580382111032862E-004	2.2125132E-003	3.6953972E-004	2.2431617E-003	9.4821634E+000	2.6160493E+003	1.5662849E+004	1.5879815E+004	-8.0517838E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	8.0517838E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-8.0517838E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-9.4821634E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	9.4821634E+000	5.9872136E+000	8.0517838E+001	-5.890234415146975E-006	-1.5072555E-005	5.6456289E+003
1.5358784E+001	4.5203339E+002	7.6591812E+001	4.5847626E+002	-9.6167688E+000	6.316549541507266E+001	2.9170623E-001	-5.1543016E-002	1.3529475E+002	3.7758260E+000	1.000000000000000E+000	12	9.4419755E-003	2.0594252E-005	0	-1.644782048409717E-004	2.1504869E-003	3.6437507E-004	2.1811381E-003	9.6167688E+000	3.7758254E+003	2.2284357E+004	2.2601979E+004	-8.0383232E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	8.0383232E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-8.0383232E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-9.6167688E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	9.6167688E+000	5.9018502E+000	8.0383232E+001	-6.439993737685439E-006	-1.5035419E-005	5.6594717E+003
1.0486581E+001	4.6671469E+002	8.2999001E+001	4.7403738E+002	-1.0083870E+001	6.361487652975484E+001	2.9171053E-001	-5.1566519E-002	1.8285776E+002	5.6057525E+000	1.000000000000000E+000	12	9.4398381E-003	1.9913699E-005	0	-1.707636200243400E-004	2.0769513E-003	3.6935814E-004	2.1095383E-003	1.0083870E+001	5.6057520E+003	3.1521910E+004	3.2016484E+004	-7.9916130E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.9916130E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.9916130E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.0083870E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.0083870E+001	5.6231360E+000	7.9916130E+001	-6.285415183368369E-006	-1.5042497E-005	5.6569756E+003
7.1543007E+000	4.8383307E+002	9.3582344E+001	4.9280026E+002	-1.0946898E+001	6.396089979950921E+001	2.9171729E-001	-5.1490292E-002	2.3771632E+002	8.5724506E+000	1.000000000000000E+000	12	9.4380397E-003	1.9151856E-005	0	-1.758489411516441E-004	1.9922953E-003	3.8534706E-004	2.0292196E-003	1.0946898E+001	8.5724521E+003	4.4320699E+004	4.5142125E+004	-7.9053101E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.9053101E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.9053101E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.0946898E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.0946898E+001	5.1701322E+000	7.9053101E+001	-5.085321127304079E-006	-1.5020609E-005	5.6654814E+003
4.8828125E+000	5.0466296E+002	1.0745421E+002	5.1597589E+002	-1.2020071E+001	6.444193096904201E+001	2.9171026E-001	-5.1606659E-002	3.0333789E+002	1.3155723E+001	1.000000000000000E+000	12	9.4434805E-003	1.8302175E-005	0	-1.824290516989531E-004	1.8955822E-003	4.0361253E-004	1.9380751E-003	1.2020071E+001	1.3155724E+004	6.1786371E+004	6.3171422E+004	-7.7979927E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.7979927E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.7979927E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.2020071E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.2020071E+001	4.6965399E+000	7.7979927E+001	-6.580110547309027E-006	-1.5054192E-005	5.6525703E+003
3.3329778E+000	5.2640002E+002	1.2365663E+002	5.4072906E+002	-1.3219666E+001	6.511724329447316E+001	2.9171878E-001	-5.1450204E-002	3.8616269E+002	2.0195086E+001	1.000000000000000E+000	12	9.4399266E-003	1.7457776E-005	0	-1.917619588861615E-004	1.8003479E-003	4.2291975E-004	1.8493549E-003	1.3219666E+001	2.0195086E+004	8.5969453E+004	8.8309617E+004	-7.6780334E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.6780334E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.6780334E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.3219666E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.3219666E+001	4.2569494E+000	7.6780334E+001	-9.332907187208328E-006	-1.5008991E-005	5.6699248E+003
2.2763691E+000	5.5542499E+002	1.5049873E+002	5.7545355E+002	-1.5160904E+001	6.608157416692120E+001	2.9172161E-001	-5.1436029E-002	4.6456296E+002	3.1775307E+001	1.000000000000000E+000	12	9.4406828E-003	1.6405638E-005	0	-2.056596797303715E-004	1.6772773E-003	4.5447738E-004	1.7377597E-003	1.5160904E+001	3.1775307E+004	1.1726876E+005	1.2149745E+005	-7.4839096E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.4839096E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.4839096E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.5160904E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.5160904E+001	3.6905625E+000	7.4839096E+001	-1.389772084421000E-005	-1.5005002E-005	5.6715420E+003
1.5531808E+000	5.9384515E+002	1.7386829E+002	6.1877478E+002	-1.6319180E+001	6.747533617980662E+001	2.9171976E-001	-5.1495496E-002	5.8935608E+002	4.6532169E+001	1.000000000000000E+000	12	9.4407285E-003	1.5257132E-005	0	-2.258381944954668E-004	1.5509864E-003	4.5410381E-004	1.6160969E-003	1.6319180E+001	4.6532176E+004	1.5893008E+005	1.6560197E+005	-7.3680817E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.3680817E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.3680817E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.6319180E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.6319180E+001	3.4154887E+000	7.3680817E+001	-2.017851476509533E-005	-1.5022254E-005	5.6649570E+003
1.0614812E+000	6.4889819E+002	2.0443999E+002	6.8034149E+002	-1.7487406E+001	6.949459766232758E+001	2.9172418E-001	-5.1356561E-002	7.3340179E+002	6.6224663E+001	1.000000000000000E+000	12	9.4387028E-003	1.3873478E-005	0	-2.545384906848707E-004	1.4019180E-003	4.4168430E-004	1.4698501E-003	1.7487406E+001	6.6224656E+004	2.1019889E+005	2.2038439E+005	-7.2512596E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.2512596E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.2512596E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.7487406E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.7487406E+001	3.1740277E+000	7.2512596E+001	-2.870029618940394E-005	-1.4981951E-005	5.6803682E+003
7.2337985E-001	7.1929327E+002	2.2342755E+002	7.5319501E+002	-1.7255888E+001	7.243624932211242E+001	2.9171953E-001	-5.1349092E-002	9.8472955E+002	8.6651398E+001	1.000000000000000E+000	12	9.4377538E-003	1.2530292E-005	0	-2.959260321990934E-004	1.2679179E-003	3.9384185E-004	1.3276774E-003	1.7255888E+001	8.6651406E+004	2.7896188E+005	2.9210991E+005	-7.2744110E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	7.2744110E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-7.2744110E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	-1.7255888E+001	0.0000000E+000	0.0000000E+000	0.0000000E+000	1.7255888E+001	3.2193580E+000	7.2744110E+001	-4.138754151422272E-005	-1.4979533E-005	5.6811040E+003
