mode	ox/red	error	control changes		time/s	control/V	Ewe/V	<I>/mA		(Q-Qo)/C	I Range		Pwe/W	Rwe/Ohm	
2	1	0	1	0	3.138789920707495E+001	8.3103484E-001	8.3103490E-001	1.090694192183210E-003	0	3.6514853E-006	14	0	9.0640492E-007	7.6193206E+005
2	1	0	1	0	3.144949920551881E+001	8.2795477E-001	8.2798719E-001	1.057552841960688E-003	0	3.7169546E-006	14	0	8.7564018E-007	7.8292750E+005
2	1	0	1	0	3.151109920396266E+001	8.2487476E-001	8.2493150E-001	1.029105295967902E-003	0	3.7805419E-006	14	0	8.4894140E-007	8.0160069E+005
2	1	0	1	0	3.157269920240651E+001	8.2179475E-001	8.2179284E-001	1.000345322406120E-003	0	3.8424550E-006	14	0	8.2207663E-007	8.2150913E+005
2	1	0	1	0	3.163409920085542E+001	8.1872475E-001	8.1874669E-001	9.773852362643561E-004	0	3.9025181E-006	14	0	8.0023091E-007	8.3769088E+005
2	1	0	1	0	3.169569919929927E+001	8.1564480E-001	8.1562269E-001	9.552820357753115E-004	0	3.9614829E-006	14	0	7.7914967E-007	8.5380300E+005
2	1	0	1	0	3.175729919774312E+001	8.1256479E-001	8.1257701E-001	9.324221599685979E-004	0	4.0189761E-006	14	0	7.5766479E-007	8.7146900E+005
2	1	0	1	0	3.181889919618698E+001	8.0948466E-001	8.0948991E-001	9.143290760081852E-004	0	4.0752229E-006	14	0	7.4014014E-007	8.8533763E+005
2	1	0	1	0	3.188049919463083E+001	8.0640477E-001	8.0640846E-001	8.959063426276894E-004	0	4.1303351E-006	14	0	7.2246644E-007	9.0010356E+005
2	1	0	1	0	3.194189919307973E+001	8.0333471E-001	8.0339748E-001	8.797044503341244E-004	0	4.1841145E-006	14	0	7.0675236E-007	9.1325838E+005
2	1	0	1	0	3.200349919152359E+001	8.0025470E-001	8.0028337E-001	8.594690688533474E-004	0	4.2369970E-006	14	0	6.8781878E-007	9.3113694E+005
2	1	0	1	0	3.206509918996744E+001	7.9717475E-001	7.9721677E-001	8.450913280907794E-004	0	4.2888810E-006	14	0	6.7372099E-007	9.4334988E+005
2	1	0	1	0	3.212669918841129E+001	7.9409474E-001	7.9419518E-001	8.309105824202928E-004	0	4.3397963E-006	14	0	6.5990520E-007	9.5581306E+005
2	1	0	1	0	3.218809918686020E+001	7.9102474E-001	7.9112166E-001	8.174508365914705E-004	0	4.3896139E-006	14	0	6.4670309E-007	9.6779113E+005
2	1	0	1	0	3.224969918530405E+001	7.8794461E-001	7.8802848E-001	8.017302035849001E-004	0	4.4388044E-006	14	0	6.3178624E-007	9.8290981E+005
2	1	0	1	0	3.231129918374791E+001	7.8486466E-001	7.8493810E-001	7.906975389679726E-004	0	4.4871817E-006	14	0	6.2064862E-007	9.9271600E+005
2	1	0	1	0	3.237289918219176E+001	7.8178471E-001	7.8180897E-001	7.752608469580660E-004	0	4.5348015E-006	14	0	6.0610591E-007	1.0084464E+006
2	1	0	1	0	3.243449918063561E+001	7.7870470E-001	7.7875119E-001	7.668854793901171E-004	0	4.5817142E-006	14	0	5.9721299E-007	1.0154726E+006
2	1	0	1	0	3.249589917908452E+001	7.7563471E-001	7.7567202E-001	7.564876865220373E-004	0	4.6278346E-006	14	0	5.8678631E-007	1.0253598E+006
2	1	0	1	0	3.255749917752837E+001	7.7255470E-001	7.7259409E-001	7.451730869221041E-004	0	4.6734604E-006	14	0	5.7571634E-007	1.0367982E+006
2	1	0	1	0	3.261909917597222E+001	7.6947469E-001	7.6950783E-001	7.351904201843458E-004	0	4.7183444E-006	14	0	5.6573481E-007	1.0466783E+006
2	1	0	1	0	3.268069917441608E+001	7.6639462E-001	7.6644421E-001	7.273858942277670E-004	0	4.7626354E-006	14	0	5.5750070E-007	1.0536969E+006
2	1	0	1	0	3.274209917286498E+001	7.6332468E-001	7.6340926E-001	7.201751746229428E-004	0	4.8062520E-006	14	0	5.4978841E-007	1.0600328E+006
2	1	0	1	0	3.280369917130884E+001	7.6024461E-001	7.6034564E-001	7.124977625024825E-004	0	4.8495281E-006	14	0	5.4174455E-007	1.0671551E+006
2	1	0	1	0	3.286529916975269E+001	7.5716466E-001	7.5725591E-001	7.037923088576911E-004	0	4.8923243E-006	14	0	5.3295088E-007	1.0759650E+006
2	1	0	1	0	3.292689916819654E+001	7.5408471E-001	7.5420201E-001	6.947371981758264E-004	0	4.9345786E-006	14	0	5.2397218E-007	1.0855933E+006
2	1	0	1	0	3.298849916664039E+001	7.5100464E-001	7.5106049E-001	6.878227043547961E-004	0	4.9764240E-006	14	0	5.1659646E-007	1.0919391E+006
2	1	0	1	0	3.304989916508930E+001	7.4793464E-001	7.4801672E-001	6.779315053003915E-004	0	5.0176104E-006	14	0	5.0710412E-007	1.1033810E+006
2	1	0	1	0	3.311149916353315E+001	7.4485457E-001	7.4490404E-001	6.749128962953571E-004	0	5.0585913E-006	14	0	5.0274537E-007	1.1037040E+006
2	1	0	1	0	3.317309916197701E+001	7.4177456E-001	7.4179387E-001	6.685924276851971E-004	0	5.0992007E-006	14	0	4.9595775E-007	1.1094859E+006
2	1	0	1	0	3.323469916042086E+001	7.3869461E-001	7.3875219E-001	6.620325678981633E-004	0	5.1394545E-006	14	0	4.8907799E-007	1.1158850E+006
2	1	0	1	0	3.329609915886977E+001	7.3562461E-001	7.3563474E-001	6.576294711550714E-004	0	5.1791594E-006	14	0	4.8377507E-007	1.1186159E+006
2	1	0	1	0	3.335769915731362E+001	7.3254460E-001	7.3259723E-001	6.515143822679332E-004	0	5.2186897E-006	14	0	4.7729765E-007	1.1244529E+006
2	1	0	1	0	3.341929915575747E+001	7.2946459E-001	7.2950244E-001	6.485165552217783E-004	0	5.2578903E-006	14	0	4.7309442E-007	1.1248786E+006
2	1	0	1	0	3.348089915420132E+001	7.2638458E-001	7.2648418E-001	6.426121219924941E-004	0	5.2968244E-006	14	0	4.6684755E-007	1.1305174E+006
2	1	0	1	0	3.354249915264518E+001	7.2330457E-001	7.2336847E-001	6.379510022177836E-004	0	5.3353588E-006	14	0	4.6147363E-007	1.1338935E+006
2	1	0	1	0	3.360389915109408E+001	7.2023457E-001	7.2031289E-001	6.333389955243923E-004	0	5.3734257E-006	14	0	4.5620226E-007	1.1373260E+006
2	1	0	1	0	3.366549914953794E+001	7.1715456E-001	7.1725869E-001	6.276997723468625E-004	0	5.4113671E-006	14	0	4.5022313E-007	1.1426780E+006
2	1	0	1	0	3.372709914798179E+001	7.1407455E-001	7.1416646E-001	6.224570845550174E-004	0	5.4490270E-006	14	0	4.4453796E-007	1.1473345E+006
2	1	0	1	0	3.378869914642564E+001	7.1099460E-001	7.1107537E-001	6.185443479959069E-004	0	5.4863349E-006	14	0	4.3983164E-007	1.1495948E+006
2	1	0	1	0	3.385009914487455E+001	7.0792454E-001	7.0800126E-001	6.129612238118341E-004	0	5.5232194E-006	14	0	4.3397731E-007	1.1550506E+006
2	1	0	1	0	3.391169914331840E+001	7.0484459E-001	7.0486259E-001	6.111498530977158E-004	0	5.5599780E-006	14	0	4.3077668E-007	1.1533384E+006
2	1	0	1	0	3.397329914176225E+001	7.0176464E-001	7.0180243E-001	6.086608888861231E-004	0	5.5965902E-006	14	0	4.2715970E-007	1.1530270E+006
2	1	0	1	0	3.403489914020611E+001	6.9868451E-001	6.9873196E-001	6.038669976721483E-004	0	5.6329450E-006	14	0	4.2194117E-007	1.1570958E+006
2	1	0	1	0	3.409649913864996E+001	6.9560456E-001	6.9568956E-001	6.016951784745331E-004	0	5.6690315E-006	14	0	4.1859306E-007	1.1562160E+006
2	1	0	1	0	3.415789913709887E+001	6.9253457E-001	6.9256908E-001	5.958535566054886E-004	0	5.7047710E-006	14	0	4.1266975E-007	1.1623143E+006
2	1	0	1	0	3.421949913554272E+001	6.8945456E-001	6.8950397E-001	5.938551722114811E-004	0	5.7404454E-006	14	0	4.0946549E-007	1.1610641E+006
2	1	0	1	0	3.428109913398657E+001	6.8637455E-001	6.8649143E-001	5.875144093284209E-004	0	5.7758843E-006	14	0	4.0332361E-007	1.1684674E+006
2	1	0	1	0	3.434269913243043E+001	6.8329453E-001	6.8333542E-001	5.854117362072365E-004	0	5.8111341E-006	14	0	4.0003258E-007	1.1672733E+006
2	1	0	1	0	3.440419913087680E+001	6.8022013E-001	6.8028176E-001	5.824986883325931E-004	0	5.8461151E-006	14	0	3.9626323E-007	1.1678683E+006
2	1	0	1	0	3.446569912932318E+001	6.7714560E-001	6.7719805E-001	5.818431999645838E-004	0	5.8809801E-006	14	0	3.9402309E-007	1.1638841E+006
2	1	0	1	0	3.452729912776704E+001	6.7406559E-001	6.7409635E-001	5.768922469541211E-004	0	5.9157969E-006	14	0	3.8888095E-007	1.1684961E+006
2	1	0	1	0	3.458889912621089E+001	6.7098558E-001	6.7102432E-001	5.773687391451912E-004	0	5.9504468E-006	14	0	3.8742846E-007	1.1622110E+006
2	1	0	1	0	3.465049912465474E+001	6.6790563E-001	6.6795260E-001	5.745573016501093E-004	0	5.9849117E-006	14	0	3.8377704E-007	1.1625518E+006
2	1	0	1	0	3.471189912310365E+001	6.6483557E-001	6.6491848E-001	5.734454211469737E-004	0	6.0190437E-006	14	0	3.8129446E-007	1.1595149E+006
2	1	0	1	0	3.477349912154750E+001	6.6175562E-001	6.6183704E-001	5.699112575384352E-004	0	6.0531224E-006	14	0	3.7718837E-007	1.1612984E+006
2	1	0	1	0	3.483509911999136E+001	6.5867561E-001	6.5873277E-001	5.654327993787206E-004	0	6.0869934E-006	14	0	3.7246912E-007	1.1650063E+006
2	1	0	1	0	3.489669911843521E+001	6.5559554E-001	6.5565658E-001	5.627081524422154E-004	0	6.1206861E-006	14	0	3.6894329E-007	1.1651805E+006
2	1	0	1	0	3.495829911687906E+001	6.5251559E-001	6.5254605E-001	5.592758688336315E-004	0	6.1542637E-006	14	0	3.6495325E-007	1.1667695E+006
2	1	0	1	0	3.501969911532797E+001	6.4944553E-001	6.4951575E-001	5.563135495821132E-004	0	6.1876003E-006	14	0	3.6133440E-007	1.1675354E+006
2	1	0	1	0	3.508129911377182E+001	6.4636552E-001	6.4646399E-001	5.550890589516473E-004	0	6.2209247E-006	14	0	3.5884509E-007	1.1646131E+006
2	1	0	1	0	3.514289911221567E+001	6.4328551E-001	6.4328557E-001	5.532412521365264E-004	0	6.2540303E-006	14	0	3.5589213E-007	1.1627578E+006
2	1	0	1	0	3.520449911065953E+001	6.4020556E-001	6.4026237E-001	5.511906525587276E-004	0	6.2870354E-006	14	0	3.5290662E-007	1.1615988E+006
2	1	0	1	0	3.526589910910843E+001	6.3713557E-001	6.3719767E-001	5.511988745595664E-004	0	6.3198022E-006	14	0	3.5122264E-007	1.1560214E+006
2	1	0	1	0	3.532749910755228E+001	6.3405550E-001	6.3409740E-001	5.476637245001624E-004	0	6.3525563E-006	14	0	3.4727213E-007	1.1578225E+006
2	1	0	1	0	3.538909910599614E+001	6.3097554E-001	6.3105834E-001	5.449363904581938E-004	0	6.3851194E-006	14	0	3.4388665E-007	1.1580404E+006
2	1	0	1	0	3.545069910443999E+001	6.2789553E-001	6.2793744E-001	5.446479706637019E-004	0	6.4175474E-006	14	0	3.4200485E-007	1.1529235E+006
2	1	0	1	0	3.551229910288384E+001	6.2481552E-001	6.2488306E-001	5.412515118341649E-004	0	6.4498204E-006	14	0	3.3821891E-007	1.1545151E+006
2	1	0	1	0	3.557369910133275E+001	6.2174553E-001	6.2180811E-001	5.405190062581049E-004	0	6.4818314E-006	14	0	3.3609911E-007	1.1503909E+006
2	1	0	1	0	3.563529909977660E+001	6.1866552E-001	6.1872530E-001	5.380139923280962E-004	0	6.5138233E-006	14	0	3.3288288E-007	1.1500171E+006
2	1	0	1	0	3.569689909822046E+001	6.1558557E-001	6.1559719E-001	5.355848113960118E-004	0	6.5457084E-006	14	0	3.2970451E-007	1.1493925E+006
2	1	0	1	0	3.575849909666431E+001	6.1250550E-001	6.1254668E-001	5.312478718003551E-004	0	6.5774352E-006	14	0	3.2541413E-007	1.1530336E+006
2	1	0	1	0	3.581989909511321E+001	6.0943550E-001	6.0945189E-001	5.270539023348618E-004	0	6.6088814E-006	14	0	3.2121400E-007	1.1563369E+006
2	1	0	1	0	3.588149909355707E+001	6.0635549E-001	6.0637021E-001	5.234973931568382E-004	0	6.6402558E-006	14	0	3.1743323E-007	1.1583061E+006
2	1	0	1	0	3.594309909200092E+001	6.0327548E-001	6.0328686E-001	5.237439094157139E-004	0	6.6715534E-006	14	0	3.1596781E-007	1.1518738E+006
2	1	0	1	0	3.600469909044477E+001	6.0019553E-001	6.0022914E-001	5.208383617292542E-004	0	6.7027327E-006	14	0	3.1262238E-007	1.1524289E+006
2	1	0	1	0	3.606629908888863E+001	5.9711546E-001	5.9717244E-001	5.194450945795797E-004	0	6.7337223E-006	14	0	3.1019829E-007	1.1496354E+006
2	1	0	1	0	3.612769908733753E+001	5.9404552E-001	5.9404838E-001	5.174510336631503E-004	0	6.7644542E-006	14	0	3.0739096E-007	1.1480283E+006
2	1	0	1	0	3.618929908578139E+001	5.9096539E-001	5.9099847E-001	5.185070364100957E-004	0	6.7951923E-006	14	0	3.0643687E-007	1.1398080E+006
2	1	0	1	0	3.625089908422524E+001	5.8788544E-001	5.8787531E-001	5.160014855220120E-004	0	6.8257882E-006	14	0	3.0334454E-007	1.1392900E+006
2	1	0	1	0	3.631249908266909E+001	5.8480543E-001	5.8484232E-001	5.135447612063630E-004	0	6.8563045E-006	14	0	3.0034272E-007	1.1388341E+006
2	1	0	1	0	3.637389908111800E+001	5.8173543E-001	5.8177525E-001	5.088089532532328E-004	0	6.8864765E-006	14	0	2.9601244E-007	1.1434061E+006
2	1	0	1	0	3.643549907956185E+001	5.7865542E-001	5.7868940E-001	5.043800446825949E-004	0	6.9165521E-006	14	0	2.9187939E-007	1.1473281E+006
2	1	0	1	0	3.649709907800570E+001	5.7557547E-001	5.7557261E-001	4.996006662705758E-004	0	6.9463822E-006	14	0	2.8755645E-007	1.1520654E+006
2	1	0	1	0	3.655869907644956E+001	5.7249552E-001	5.7252920E-001	4.979205418411152E-004	0	6.9761063E-006	14	0	2.8507404E-007	1.1498405E+006
2	1	0	1	0	3.662029907489341E+001	5.6941539E-001	5.6943786E-001	4.961919191997753E-004	0	7.0056885E-006	14	0	2.8255047E-007	1.1476161E+006
2	1	0	1	0	3.668169907334232E+001	5.6634545E-001	5.6635219E-001	4.906215597880259E-004	0	7.0349060E-006	14	0	2.7786459E-007	1.1543565E+006
2	1	0	1	0	3.674329907178617E+001	5.6326544E-001	5.6329298E-001	4.887796788249988E-004	0	7.0640190E-006	14	0	2.7532616E-007	1.1524476E+006
2	1	0	1	0	3.680489907023002E+001	5.6018543E-001	5.6015182E-001	4.854827720242273E-004	0	7.0929505E-006	14	0	2.7194406E-007	1.1538038E+006
2	1	0	1	0	3.686649906867387E+001	5.5710542E-001	5.5712003E-001	4.841160407175913E-004	0	7.1216705E-006	14	0	2.6971074E-007	1.1507985E+006
2	1	0	1	0	3.692789906712278E+001	5.5403543E-001	5.5401021E-001	4.808466709504194E-004	0	7.1501199E-006	14	0	2.6639395E-007	1.1521556E+006
2	1	0	1	0	3.698949906556663E+001	5.5095541E-001	5.5093724E-001	4.757938645189117E-004	0	7.1784143E-006	14	0	2.6213255E-007	1.1579326E+006
2	1	0	1	0	3.705109906401049E+001	5.4787534E-001	5.4781836E-001	4.716394622837333E-004	0	7.2064468E-006	14	0	2.5837275E-007	1.1615194E+006
2	1	0	1	0	3.711269906245434E+001	5.4479539E-001	5.4471564E-001	4.694500970185700E-004	0	7.2342468E-006	14	0	2.5571680E-007	1.1603270E+006
2	1	0	1	0	3.717429906089819E+001	5.4171538E-001	5.4163247E-001	4.635202794920374E-004	0	7.2617604E-006	14	0	2.5105763E-007	1.1685195E+006
2	1	0	1	0	3.723569905934710E+001	5.3864539E-001	5.3862977E-001	4.615111200095201E-004	0	7.2889056E-006	14	0	2.4858363E-007	1.1671003E+006
2	1	0	1	0	3.729729905779095E+001	5.3556538E-001	5.3551006E-001	4.525337741869936E-004	0	7.3157835E-006	14	0	2.4233640E-007	1.1833594E+006
2	1	0	1	0	3.735889905623480E+001	5.3248537E-001	5.3247166E-001	4.500821985726896E-004	0	7.3423471E-006	14	0	2.3965600E-007	1.1830543E+006
2	1	0	1	0	3.742049905467866E+001	5.2940536E-001	5.2940041E-001	4.440627854703579E-004	0	7.3685637E-006	14	0	2.3508701E-007	1.1921746E+006
2	1	0	1	0	3.748189905312756E+001	5.2633530E-001	5.2637613E-001	4.349920934742617E-004	0	7.3943165E-006	14	0	2.2896945E-007	1.2100820E+006
2	1	0	1	0	3.754349905157142E+001	5.2325535E-001	5.2327663E-001	4.282034781172128E-004	0	7.4196414E-006	14	0	2.2406887E-007	1.2220280E+006
2	1	0	1	0	3.760509905001527E+001	5.2017534E-001	5.2016127E-001	4.200798142580172E-004	0	7.4445652E-006	14	0	2.1850926E-007	1.2382439E+006
2	1	0	1	0	3.766669904845912E+001	5.1709533E-001	5.1708072E-001	4.124549674904749E-004	0	7.4689979E-006	14	0	2.1327251E-007	1.2536659E+006
2	1	0	1	0	3.772829904690298E+001	5.1401538E-001	5.1403576E-001	4.041924336367344E-004	0	7.4929053E-006	14	0	2.0776936E-007	1.2717600E+006
2	1	0	1	0	3.778969904535188E+001	5.1094532E-001	5.1089430E-001	3.914927376512782E-004	0	7.5161302E-006	14	0	2.0001141E-007	1.3049905E+006
2	1	0	1	0	3.785129904379573E+001	5.0786537E-001	5.0781494E-001	3.804769208779132E-004	0	7.5387220E-006	14	0	1.9321186E-007	1.3346800E+006
2	1	0	1	0	3.791289904223959E+001	5.0478530E-001	5.0470871E-001	3.695186784591724E-004	0	7.5606813E-006	14	0	1.8649929E-007	1.3658544E+006
2	1	0	1	0	3.797449904068344E+001	5.0170529E-001	5.0160670E-001	3.575203426900396E-004	0	7.5818812E-006	14	0	1.7933461E-007	1.4030159E+006
2	1	0	1	0	3.803589903913235E+001	4.9863532E-001	4.9856794E-001	3.441842396160553E-004	0	7.6022120E-006	14	0	1.7159923E-007	1.4485496E+006
2	1	0	1	0	3.809749903757620E+001	4.9555534E-001	4.9549684E-001	3.292680137243829E-004	0	7.6217107E-006	14	0	1.6315126E-007	1.5048435E+006
2	1	0	1	0	3.815909903602005E+001	4.9247530E-001	4.9239185E-001	3.128628386236355E-004	0	7.6402548E-006	14	0	1.5405111E-007	1.5738266E+006
2	1	0	1	0	3.822069903446391E+001	4.8939526E-001	4.8933586E-001	2.936021329684336E-004	0	7.6576998E-006	14	0	1.4367005E-007	1.6666631E+006
2	1	0	1	0	3.828229903290776E+001	4.8631531E-001	4.8622942E-001	2.726201836939618E-004	0	7.6739225E-006	14	0	1.3255595E-007	1.7835415E+006
2	1	0	1	0	3.834369903135666E+001	4.8324522E-001	4.8315272E-001	2.498892141161750E-004	0	7.6886981E-006	14	0	1.2073465E-007	1.9334676E+006
2	1	0	1	0	3.840529902980052E+001	4.8016527E-001	4.8010260E-001	2.268334164934271E-004	0	7.7020777E-006	14	0	1.0890331E-007	2.1165428E+006
2	1	0	1	0	3.846689902824437E+001	4.7708529E-001	4.7703159E-001	2.012070138592919E-004	0	7.7138020E-006	14	0	9.5982102E-008	2.3708498E+006
2	1	0	1	0	3.852849902668822E+001	4.7400528E-001	4.7398070E-001	1.700954235123930E-004	0	7.7238019E-006	14	0	8.0621945E-008	2.7865575E+006
2	1	0	1	0	3.858989902513713E+001	4.7093529E-001	4.7082096E-001	1.385182911851869E-004	0	7.7317891E-006	14	0	6.5217314E-008	3.3989805E+006
2	1	0	1	0	3.865149902358098E+001	4.6785522E-001	4.6771637E-001	9.981698123545050E-005	0	7.7376262E-006	14	0	4.6686036E-008	4.6857395E+006
2	1	0	1	0	3.871309902202484E+001	4.6477526E-001	4.6468699E-001	6.059805541890116E-005	0	7.7410323E-006	14	0	2.8159128E-008	7.6683480E+006
2	1	0	1	0	3.877469902046869E+001	4.6169522E-001	4.6160865E-001	1.354126285088805E-005	0	7.7417426E-006	14	0	6.2507639E-009	3.4089040E+007
2	0	0	1	0	3.883629901891254E+001	4.5861521E-001	4.5852375E-001	-3.828255752187518E-005	0	7.7394725E-006	14	0	-1.7553463E-008	1.1977354E+007
2	1	0	1	0	3.889769901736145E+001	4.5554522E-001	4.5547661E-001	-9.344668132525431E-005	0	7.7339082E-006	14	0	-4.2562778E-008	4.8741870E+006
2	0	0	1	0	3.895929901580530E+001	4.5246524E-001	4.5234922E-001	-1.546166502003421E-004	0	7.7247360E-006	14	0	-6.9940718E-008	2.9256178E+006
2	0	0	1	0	3.902089901424915E+001	4.4938523E-001	4.4934714E-001	-2.206258550454553E-004	0	7.7115283E-006	14	0	-9.9137594E-008	2.0366930E+006
2	0	0	1	0	3.908249901269301E+001	4.4630519E-001	4.4619375E-001	-2.993700608695002E-004	0	7.6938550E-006	14	0	-1.3357705E-007	1.4904421E+006
2	0	0	1	0	3.914389901114191E+001	4.4323522E-001	4.4313574E-001	-3.814586505936166E-004	0	7.6713050E-006	14	0	-1.6903796E-007	1.1616875E+006
2	0	0	1	0	3.920549900958576E+001	4.4015518E-001	4.4006091E-001	-4.746752140945428E-004	0	7.6432098E-006	14	0	-2.0888601E-007	9.2707794E+005
2	0	0	1	0	3.926709900802962E+001	4.3707520E-001	4.3691996E-001	-5.778520072014961E-004	0	7.6090423E-006	14	0	-2.5247508E-007	7.5611050E+005
2	0	0	1	0	3.932869900647347E+001	4.3399522E-001	4.3386614E-001	-6.904749198333371E-004	0	7.5680778E-006	14	0	-2.9957368E-007	6.2835900E+005
2	0	0	1	0	3.939029900491732E+001	4.3091515E-001	4.3077749E-001	-8.155060493592759E-004	0	7.5196963E-006	14	0	-3.5130165E-007	5.2823338E+005
2	0	0	1	0	3.945169900336623E+001	4.2784515E-001	4.2767125E-001	-9.555985046760928E-004	0	7.4632203E-006	14	0	-4.0868201E-007	4.4754281E+005
2	0	0	1	0	3.951329900181008E+001	4.2476514E-001	4.2462555E-001	-1.106806177906112E-003	0	7.3974879E-006	14	0	-4.6997818E-007	3.8364941E+005
2	0	0	1	0	3.957489900025394E+001	4.2168519E-001	4.2149535E-001	-1.277347109809444E-003	0	7.3217279E-006	14	0	-5.3839585E-007	3.2997716E+005
2	0	0	1	0	3.963649899869779E+001	4.1860515E-001	4.1840699E-001	-1.467195050462895E-003	0	7.2347812E-006	14	0	-6.1388465E-007	2.8517475E+005
2	0	0	1	0	3.969789899714669E+001	4.1553515E-001	4.1535664E-001	-1.673881548872421E-003	0	7.1357849E-006	14	0	-6.9525782E-007	2.4813980E+005
2	0	0	1	0	3.975949899559055E+001	4.1245517E-001	4.1228840E-001	-1.900706409284587E-003	0	7.0230226E-006	14	0	-7.8363922E-007	2.1691325E+005
2	0	0	1	0	3.982109899403440E+001	4.0937510E-001	4.0918487E-001	-2.154056889612585E-003	0	6.8952991E-006	14	0	-8.8140752E-007	1.8996011E+005
2	0	0	1	0	3.988269899247825E+001	4.0629515E-001	4.0610629E-001	-2.434676779024404E-003	0	6.7509854E-006	14	0	-9.8873761E-007	1.6680091E+005
2	0	0	1	0	3.994429899092211E+001	4.0321514E-001	4.0306604E-001	-2.739843929109457E-003	0	6.5884442E-006	14	0	-1.1043380E-006	1.4711277E+005
2	0	0	1	0	4.000569898937101E+001	4.0014511E-001	3.9993006E-001	-3.078578039295319E-003	0	6.4063665E-006	14	0	-1.2312159E-006	1.2990740E+005
2	0	0	1	0	4.006729898781487E+001	3.9706510E-001	3.9686173E-001	-3.454666688836025E-003	0	6.2015647E-006	14	0	-1.3710250E-006	1.1487700E+005
