mode	ox/red	error	control changes		time/s	control/V	Ewe/V	<I>/mA		(Q-Qo)/C	I Range		Pwe/W	Rwe/Ohm	
2	1	0	1	0	3.231129918374791E+001	7.8486466E-001	7.8488749E-001	5.695392925362669E-004	0	4.7839430E-006	14	0	4.4702426E-007	1.3781095E+006
2	1	0	1	0	3.237289918219176E+001	7.8178471E-001	7.8177601E-001	5.509581991637834E-004	0	4.8177048E-006	14	0	4.3072589E-007	1.4189389E+006
2	1	0	1	0	3.243449918063561E+001	7.7870470E-001	7.7867526E-001	5.355427773733453E-004	0	4.8504376E-006	14	0	4.1701392E-007	1.4539926E+006
2	1	0	1	0	3.249589917908452E+001	7.7563471E-001	7.7562255E-001	5.194082777669334E-004	0	4.8820316E-006	14	0	4.0286477E-007	1.4932811E+006
2	1	0	1	0	3.255749917752837E+001	7.7255470E-001	7.7256882E-001	5.056659072244117E-004	0	4.9128976E-006	14	0	3.9066171E-007	1.5278246E+006
2	1	0	1	0	3.261909917597222E+001	7.6947469E-001	7.6949310E-001	4.928135909542085E-004	0	4.9428659E-006	14	0	3.7921666E-007	1.5614284E+006
2	1	0	1	0	3.268069917441608E+001	7.6639462E-001	7.6642525E-001	4.790857451383839E-004	0	4.9720456E-006	14	0	3.6718342E-007	1.5997664E+006
2	1	0	1	0	3.274209917286498E+001	7.6332468E-001	7.6334316E-001	4.659513339246124E-004	0	5.0002532E-006	14	0	3.5568075E-007	1.6382465E+006
2	1	0	1	0	3.280369917130884E+001	7.6024461E-001	7.6029837E-001	4.560916426771134E-004	0	5.0278677E-006	14	0	3.4676575E-007	1.6669860E+006
2	1	0	1	0	3.286529916975269E+001	7.5716466E-001	7.5720668E-001	4.426647842753996E-004	0	5.0547505E-006	14	0	3.3518873E-007	1.7105645E+006
2	1	0	1	0	3.292689916819654E+001	7.5408471E-001	7.5416881E-001	4.319756744599655E-004	0	5.0809085E-006	14	0	3.2578259E-007	1.7458595E+006
2	1	0	1	0	3.298849916664039E+001	7.5100464E-001	7.5102049E-001	4.212824176564990E-004	0	5.1064226E-006	14	0	3.1639172E-007	1.7827008E+006
2	1	0	1	0	3.304989916508930E+001	7.4793464E-001	7.4795949E-001	4.104608742600785E-004	0	5.1311472E-006	14	0	3.0700812E-007	1.8222431E+006
2	1	0	1	0	3.311149916353315E+001	7.4485457E-001	7.4494529E-001	4.027960101858968E-004	0	5.1554366E-006	14	0	3.0006100E-007	1.8494356E+006
2	1	0	1	0	3.317309916197701E+001	7.4177456E-001	7.4178231E-001	3.935739709741825E-004	0	5.1791408E-006	14	0	2.9194621E-007	1.8847341E+006
2	1	0	1	0	3.323469916042086E+001	7.3869461E-001	7.3870784E-001	3.862651072625154E-004	0	5.2022979E-006	14	0	2.8533705E-007	1.9124374E+006
2	1	0	1	0	3.329609915886977E+001	7.3562461E-001	7.3568070E-001	3.763980522879266E-004	0	5.2248392E-006	14	0	2.7690879E-007	1.9545285E+006
2	1	0	1	0	3.335769915731362E+001	7.3254460E-001	7.3256701E-001	3.697922438633998E-004	0	5.2470537E-006	14	0	2.7089760E-007	1.9810233E+006
2	1	0	1	0	3.341929915575747E+001	7.2946459E-001	7.2951138E-001	3.621960963443936E-004	0	5.2687642E-006	14	0	2.6422617E-007	2.0141338E+006
2	1	0	1	0	3.348089915420132E+001	7.2638458E-001	7.2641140E-001	3.542705163829948E-004	0	5.2900436E-006	14	0	2.5734613E-007	2.0504428E+006
2	1	0	1	0	3.354249915264518E+001	7.2330457E-001	7.2335279E-001	3.480308217744593E-004	0	5.3108465E-006	14	0	2.5174907E-007	2.0784159E+006
2	1	0	1	0	3.360389915109408E+001	7.2023457E-001	7.2028744E-001	3.420433047470924E-004	0	5.3311101E-006	14	0	2.4636950E-007	2.1058370E+006
2	1	0	1	0	3.366549914953794E+001	7.1715456E-001	7.1719503E-001	3.339469642656238E-004	0	5.3511158E-006	14	0	2.3950511E-007	2.1476315E+006
2	1	0	1	0	3.372709914798179E+001	7.1407455E-001	7.1413070E-001	3.271946024042476E-004	0	5.3706863E-006	14	0	2.3365970E-007	2.1825870E+006
2	1	0	1	0	3.378869914642564E+001	7.1099460E-001	7.1102142E-001	3.232098494614058E-004	0	5.3898643E-006	14	0	2.2980913E-007	2.1998755E+006
2	1	0	1	0	3.385009914487455E+001	7.0792454E-001	7.0794737E-001	3.143387580062697E-004	0	5.4085399E-006	14	0	2.2253529E-007	2.2521798E+006
2	1	0	1	0	3.391169914331840E+001	7.0484459E-001	7.0485073E-001	3.089204588224248E-004	0	5.4269290E-006	14	0	2.1774281E-007	2.2816578E+006
2	1	0	1	0	3.397329914176225E+001	7.0176464E-001	7.0176286E-001	3.051065311564802E-004	0	5.4450279E-006	14	0	2.1411243E-007	2.3000585E+006
2	1	0	1	0	3.403489914020611E+001	6.9868451E-001	6.9873512E-001	2.990713462025312E-004	0	5.4627985E-006	14	0	2.0897166E-007	2.3363493E+006
2	1	0	1	0	3.409649913864996E+001	6.9560456E-001	6.9567484E-001	2.933835600039030E-004	0	5.4802445E-006	14	0	2.0409956E-007	2.3712128E+006
2	1	0	1	0	3.415789913709887E+001	6.9253457E-001	6.9250965E-001	2.891417102713198E-004	0	5.4972770E-006	14	0	2.0023343E-007	2.3950528E+006
2	1	0	1	0	3.421949913554272E+001	6.8945456E-001	6.8948436E-001	2.857086380844946E-004	0	5.5141313E-006	14	0	1.9699164E-007	2.4132430E+006
2	1	0	1	0	3.428109913398657E+001	6.8637455E-001	6.8638462E-001	2.808606033717124E-004	0	5.5307223E-006	14	0	1.9277840E-007	2.4438623E+006
2	1	0	1	0	3.434269913243043E+001	6.8329453E-001	6.8333781E-001	2.739138962503536E-004	0	5.5470232E-006	14	0	1.8717571E-007	2.4947175E+006
2	1	0	1	0	3.440419913087680E+001	6.8022013E-001	6.8025637E-001	2.731252142177698E-004	0	5.5630167E-006	14	0	1.8579516E-007	2.4906393E+006
2	1	0	1	0	3.446569912932318E+001	6.7714560E-001	6.7715782E-001	2.688578629840874E-004	0	5.5787591E-006	14	0	1.8205921E-007	2.5186463E+006
2	1	0	1	0	3.452729912776704E+001	6.7406559E-001	6.7409241E-001	2.628814759892536E-004	0	5.5942896E-006	14	0	1.7720640E-007	2.5642448E+006
2	1	0	1	0	3.458889912621089E+001	6.7098558E-001	6.7105311E-001	2.624016504953572E-004	0	5.6095873E-006	14	0	1.7608545E-007	2.5573510E+006
2	1	0	1	0	3.465049912465474E+001	6.6790563E-001	6.6791397E-001	2.567785312527502E-004	0	5.6246695E-006	14	0	1.7150597E-007	2.6011285E+006
2	1	0	1	0	3.471189912310365E+001	6.6483557E-001	6.6485178E-001	2.535547264061360E-004	0	5.6394520E-006	14	0	1.6857631E-007	2.6221235E+006
2	1	0	1	0	3.477349912154750E+001	6.6175562E-001	6.6181481E-001	2.507249636798593E-004	0	5.6541580E-006	14	0	1.6593350E-007	2.6396048E+006
2	1	0	1	0	3.483509911999136E+001	6.5867561E-001	6.5868729E-001	2.471032730381626E-004	0	5.6686827E-006	14	0	1.6276378E-007	2.6656358E+006
2	1	0	1	0	3.489669911843521E+001	6.5559554E-001	6.5562665E-001	2.439108372303272E-004	0	5.6830022E-006	14	0	1.5991445E-007	2.6879768E+006
2	1	0	1	0	3.495829911687906E+001	6.5251559E-001	6.5256190E-001	2.417834006402796E-004	0	5.6971548E-006	14	0	1.5777863E-007	2.6989525E+006
2	1	0	1	0	3.501969911532797E+001	6.4944553E-001	6.4948052E-001	2.398871938587063E-004	0	5.7110901E-006	14	0	1.5580206E-007	2.7074415E+006
2	1	0	1	0	3.508129911377182E+001	6.4636552E-001	6.4640224E-001	2.370441137477361E-004	0	5.7249335E-006	14	0	1.5322584E-007	2.7269280E+006
2	1	0	1	0	3.514289911221567E+001	6.4328551E-001	6.4332074E-001	2.328519263920630E-004	0	5.7385619E-006	14	0	1.4979847E-007	2.7627890E+006
2	1	0	1	0	3.520449911065953E+001	6.4020556E-001	6.4024103E-001	2.303233543376020E-004	0	5.7520015E-006	14	0	1.4746246E-007	2.7797485E+006
2	1	0	1	0	3.526589910910843E+001	6.3713557E-001	6.3717896E-001	2.292720917511941E-004	0	5.7651987E-006	14	0	1.4608736E-007	2.7791388E+006
2	1	0	1	0	3.532749910755228E+001	6.3405550E-001	6.3408571E-001	2.250420843979031E-004	0	5.7783250E-006	14	0	1.4269597E-007	2.8176318E+006
2	1	0	1	0	3.538909910599614E+001	6.3097554E-001	6.3103276E-001	2.235322648694344E-004	0	5.7912825E-006	14	0	1.4105618E-007	2.8230053E+006
2	1	0	1	0	3.545069910443999E+001	6.2789553E-001	6.2792838E-001	2.216784271045886E-004	0	5.8040628E-006	14	0	1.3919818E-007	2.8326093E+006
2	1	0	1	0	3.551229910288384E+001	6.2481552E-001	6.2484795E-001	2.171033904548726E-004	0	5.8166925E-006	14	0	1.3565661E-007	2.8781123E+006
2	1	0	1	0	3.557369910133275E+001	6.2174553E-001	6.2174553E-001	2.168384577356580E-004	0	5.8291284E-006	14	0	1.3481834E-007	2.8673213E+006
2	1	0	1	0	3.563529909977660E+001	6.1866552E-001	6.1864984E-001	2.142941094944794E-004	0	5.8414762E-006	14	0	1.3257302E-007	2.8869195E+006
2	1	0	1	0	3.569689909822046E+001	6.1558557E-001	6.1556530E-001	2.097846559295880E-004	0	5.8536712E-006	14	0	1.2913615E-007	2.9342723E+006
2	1	0	1	0	3.575849909666431E+001	6.1250550E-001	6.1250281E-001	2.096875362475675E-004	0	5.8657215E-006	14	0	1.2843421E-007	2.9210263E+006
2	1	0	1	0	3.581989909511321E+001	6.0943550E-001	6.0944754E-001	2.065268827549272E-004	0	5.8775840E-006	14	0	1.2586730E-007	2.9509358E+006
2	1	0	1	0	3.588149909355707E+001	6.0635549E-001	6.0638434E-001	2.037521109780893E-004	0	5.8893606E-006	14	0	1.2355208E-007	2.9760885E+006
2	1	0	1	0	3.594309909200092E+001	6.0327548E-001	6.0327798E-001	2.003126623008121E-004	0	5.9009803E-006	14	0	1.2084422E-007	3.0116818E+006
2	1	0	1	0	3.600469909044477E+001	6.0019553E-001	6.0025358E-001	1.996343106808567E-004	0	5.9124523E-006	14	0	1.1983121E-007	3.0067655E+006
2	1	0	1	0	3.606629908888863E+001	5.9711546E-001	5.9717721E-001	1.971690905058113E-004	0	5.9237505E-006	14	0	1.1774489E-007	3.0287568E+006
2	1	0	1	0	3.612769908733753E+001	5.9404552E-001	5.9407091E-001	1.943126579293107E-004	0	5.9348590E-006	14	0	1.1543550E-007	3.0572940E+006
2	1	0	1	0	3.618929908578139E+001	5.9096539E-001	5.9099662E-001	1.906373548765661E-004	0	5.9458675E-006	14	0	1.1266604E-007	3.1001093E+006
2	1	0	1	0	3.625089908422524E+001	5.8788544E-001	5.8793491E-001	1.906294159579637E-004	0	5.9567051E-006	14	0	1.1207769E-007	3.0841773E+006
2	1	0	1	0	3.631249908266909E+001	5.8480543E-001	5.8481419E-001	1.877684052035249E-004	0	5.9674426E-006	14	0	1.0980963E-007	3.1145505E+006
2	1	0	1	0	3.637389908111800E+001	5.8173543E-001	5.8176887E-001	1.858109471772378E-004	0	5.9779836E-006	14	0	1.0809902E-007	3.1309720E+006
2	1	0	1	0	3.643549907956185E+001	5.7865542E-001	5.7867229E-001	1.840313277376854E-004	0	5.9884733E-006	14	0	1.0649383E-007	3.1444228E+006
2	1	0	1	0	3.649709907800570E+001	5.7557547E-001	5.7559687E-001	1.800083188865658E-004	0	5.9988261E-006	14	0	1.0361222E-007	3.1976125E+006
2	1	0	1	0	3.655869907644956E+001	5.7249552E-001	5.7249421E-001	1.799434971962331E-004	0	6.0090597E-006	14	0	1.0301661E-007	3.1815220E+006
2	1	0	1	0	3.662029907489341E+001	5.6941539E-001	5.6945384E-001	1.785445359246339E-004	0	6.0192001E-006	14	0	1.0167287E-007	3.1894218E+006
2	1	0	1	0	3.668169907334232E+001	5.6634545E-001	5.6636095E-001	1.747555628747880E-004	0	6.0291350E-006	14	0	9.8974724E-008	3.2408750E+006
2	1	0	1	0	3.674329907178617E+001	5.6326544E-001	5.6327474E-001	1.745856926661485E-004	0	6.0390416E-006	14	0	9.8339711E-008	3.2263510E+006
2	1	0	1	0	3.680489907023002E+001	5.6018543E-001	5.6024194E-001	1.746674442350488E-004	0	6.0488478E-006	14	0	9.7856031E-008	3.2074778E+006
2	1	0	1	0	3.686649906867387E+001	5.5710542E-001	5.5709362E-001	1.705777355989033E-004	0	6.0585458E-006	14	0	9.5027765E-008	3.2659223E+006
2	1	0	1	0	3.692789906712278E+001	5.5403543E-001	5.5403548E-001	1.694865287275248E-004	0	6.0680254E-006	14	0	9.3901548E-008	3.2689058E+006
2	1	0	1	0	3.698949906556663E+001	5.5095541E-001	5.5092192E-001	1.641045374727604E-004	0	6.0773259E-006	14	0	9.0408790E-008	3.3571400E+006
2	1	0	1	0	3.705109906401049E+001	5.4787534E-001	5.4784894E-001	1.616535635300472E-004	0	6.0863422E-006	14	0	8.8561734E-008	3.3890310E+006
2	1	0	1	0	3.711269906245434E+001	5.4479539E-001	5.4477471E-001	1.559656737561248E-004	0	6.0951911E-006	14	0	8.4966153E-008	3.4929143E+006
2	1	0	1	0	3.717429906089819E+001	5.4171538E-001	5.4166210E-001	1.526571746767380E-004	0	6.1038118E-006	14	0	8.2688608E-008	3.5482255E+006
2	1	0	1	0	3.723569905934710E+001	5.3864539E-001	5.3859252E-001	1.481433472628698E-004	0	6.1121500E-006	14	0	7.9788897E-008	3.6356173E+006
2	1	0	1	0	3.729729905779095E+001	5.3556538E-001	5.3553623E-001	1.453156581378122E-004	0	6.1203432E-006	14	0	7.7821802E-008	3.6853305E+006
2	1	0	1	0	3.735889905623480E+001	5.3248537E-001	5.3246182E-001	1.432406268981609E-004	0	6.1282603E-006	14	0	7.6270162E-008	3.7172543E+006
2	1	0	1	0	3.742049905467866E+001	5.2940536E-001	5.2941298E-001	1.386607353793421E-004	0	6.1359801E-006	14	0	7.3408792E-008	3.8180455E+006
2	1	0	1	0	3.748189905312756E+001	5.2633530E-001	5.2632117E-001	1.336747814768625E-004	0	6.1433484E-006	14	0	7.0355867E-008	3.9373258E+006
2	1	0	1	0	3.754349905157142E+001	5.2325535E-001	5.2325147E-001	1.300211601809347E-004	0	6.1504943E-006	14	0	6.8033764E-008	4.0243563E+006
2	1	0	1	0	3.760509905001527E+001	5.2017534E-001	5.2018255E-001	1.264236383134282E-004	0	6.1573846E-006	14	0	6.5763373E-008	4.1145988E+006
2	1	0	1	0	3.766669904845912E+001	5.1709533E-001	5.1709884E-001	1.197419064403063E-004	0	6.1639644E-006	14	0	6.1918399E-008	4.3184450E+006
2	1	0	1	0	3.772829904690298E+001	5.1401538E-001	5.1400959E-001	1.141870691859013E-004	0	6.1701749E-006	14	0	5.8693249E-008	4.5014695E+006
2	1	0	1	0	3.778969904535188E+001	5.1094532E-001	5.1093680E-001	1.081232615431743E-004	0	6.1759438E-006	14	0	5.5244154E-008	4.7255030E+006
2	1	0	1	0	3.785129904379573E+001	5.0786537E-001	5.0784653E-001	9.999471492044589E-005	0	6.1813098E-006	14	0	5.0781971E-008	5.0787340E+006
2	1	0	1	0	3.791289904223959E+001	5.0478530E-001	5.0471169E-001	9.190438599024483E-005	0	6.1862083E-006	14	0	4.6385217E-008	5.4917040E+006
2	1	0	1	0	3.797449904068344E+001	5.0170529E-001	5.0166625E-001	8.495164925734059E-005	0	6.1905735E-006	14	0	4.2617376E-008	5.9053150E+006
2	1	0	1	0	3.803589903913235E+001	4.9863532E-001	4.9857324E-001	7.223051104706172E-005	0	6.1943183E-006	14	0	3.6012199E-008	6.9025295E+006
2	1	0	1	0	3.809749903757620E+001	4.9555534E-001	4.9547997E-001	6.441417021892625E-005	0	6.1974906E-006	14	0	3.1915931E-008	7.6920960E+006
2	1	0	1	0	3.815909903602005E+001	4.9247530E-001	4.9241725E-001	5.225825777706577E-005	0	6.1999694E-006	14	0	2.5732867E-008	9.4227640E+006
2	1	0	1	0	3.822069903446391E+001	4.8939526E-001	4.8935780E-001	3.950056687798139E-005	0	6.2016766E-006	14	0	1.9329910E-008	1.2388627E+007
2	1	0	1	0	3.828229903290776E+001	4.8631531E-001	4.8626542E-001	2.338796152753406E-005	0	6.2025110E-006	14	0	1.1372757E-008	2.0791270E+007
2	1	0	1	0	3.834369903135666E+001	4.8324522E-001	4.8320740E-001	1.087205613499674E-005	0	6.2023805E-006	14	0	5.2534581E-009	4.4444896E+007
2	1	0	1	0	3.840529902980052E+001	4.8016527E-001	4.8008442E-001	-8.204345290975389E-006	0	6.2012341E-006	14	0	-3.9387782E-009	5.8515872E+007
2	1	0	1	0	3.846689902824437E+001	4.7708529E-001	4.7702625E-001	-2.882239355558690E-005	0	6.1989263E-006	14	0	-1.3749038E-008	1.6550543E+007
2	1	0	1	0	3.852849902668822E+001	4.7400528E-001	4.7394696E-001	-4.719393614890900E-005	0	6.1953519E-006	14	0	-2.2367422E-008	1.0042539E+007
2	1	0	1	0	3.858989902513713E+001	4.7093529E-001	4.7084865E-001	-7.308370554524894E-005	0	6.1903911E-006	14	0	-3.4411364E-008	6.4425940E+006
2	1	0	1	0	3.865149902358098E+001	4.6785522E-001	4.6778572E-001	-9.959404719071937E-005	0	6.1838541E-006	14	0	-4.6588674E-008	4.6969245E+006
2	0	0	1	0	3.871309902202484E+001	4.6477526E-001	4.6465954E-001	-1.266797473630310E-004	0	6.1755891E-006	14	0	-5.8862952E-008	3.6679860E+006
2	0	0	1	0	3.877469902046869E+001	4.6169522E-001	4.6159396E-001	-1.606976723163880E-004	0	6.1653973E-006	14	0	-7.4177073E-008	2.8724370E+006
2	0	0	1	0	3.883629901891254E+001	4.5861521E-001	4.5847610E-001	-1.974630558407415E-004	0	6.1530909E-006	14	0	-9.0532090E-008	2.3218323E+006
2	0	0	1	0	3.889769901736145E+001	4.5554522E-001	4.5543504E-001	-2.350442928423023E-004	0	6.1383939E-006	14	0	-1.0704741E-007	1.9376563E+006
2	0	0	1	0	3.895929901580530E+001	4.5246524E-001	4.5235744E-001	-2.794029313399069E-004	0	6.1210858E-006	14	0	-1.2638999E-007	1.6190146E+006
2	0	0	1	0	3.902089901424915E+001	4.4938523E-001	4.4932070E-001	-3.286247588424581E-004	0	6.1008432E-006	14	0	-1.4765791E-007	1.3672759E+006
2	0	0	1	0	3.908249901269301E+001	4.4630519E-001	4.4619974E-001	-3.840662663361361E-004	0	6.0773150E-006	14	0	-1.7137027E-007	1.1617780E+006
2	0	0	1	0	3.914389901114191E+001	4.4323522E-001	4.4312385E-001	-4.449388382724664E-004	0	6.0501757E-006	14	0	-1.9716300E-007	9.9592081E+005
2	0	0	1	0	3.920549900958576E+001	4.4015518E-001	4.4006214E-001	-5.149940341565903E-004	0	6.0189350E-006	14	0	-2.2662937E-007	8.5449950E+005
2	0	0	1	0	3.926709900802962E+001	4.3707520E-001	4.3698990E-001	-5.897747626238160E-004	0	5.9831787E-006	14	0	-2.5772562E-007	7.4094369E+005
2	0	0	1	0	3.932869900647347E+001	4.3399522E-001	4.3388182E-001	-6.748007490532688E-004	0	5.9423701E-006	14	0	-2.9278377E-007	6.4297769E+005
2	0	0	1	0	3.939029900491732E+001	4.3091515E-001	4.3081403E-001	-7.691218660182868E-004	0	5.8959940E-006	14	0	-3.3134850E-007	5.6013756E+005
2	0	0	1	0	3.945169900336623E+001	4.2784515E-001	4.2770550E-001	-8.744074645471462E-004	0	5.8435444E-006	14	0	-3.7398888E-007	4.8913753E+005
2	0	0	1	0	3.951329900181008E+001	4.2476514E-001	4.2463949E-001	-9.878849593810378E-004	0	5.7840834E-006	14	0	-4.1949497E-007	4.2984709E+005
2	0	0	1	0	3.957489900025394E+001	4.2168519E-001	4.2149407E-001	-1.115556011909668E-003	0	5.7170460E-006	14	0	-4.7020023E-007	3.7783319E+005
2	0	0	1	0	3.963649899869779E+001	4.1860515E-001	4.1844213E-001	-1.262795224087537E-003	0	5.6414920E-006	14	0	-5.2840670E-007	3.3136181E+005
2	0	0	1	0	3.969789899714669E+001	4.1553515E-001	4.1533542E-001	-1.417328127468405E-003	0	5.5567903E-006	14	0	-5.8866658E-007	2.9304113E+005
2	0	0	1	0	3.975949899559055E+001	4.1245517E-001	4.1232663E-001	-1.590333594097909E-003	0	5.4616021E-006	14	0	-6.5573693E-007	2.5927053E+005
2	0	0	1	0	3.982109899403440E+001	4.0937510E-001	4.0918911E-001	-1.784223022636056E-003	0	5.3550039E-006	14	0	-7.3008459E-007	2.2933742E+005
2	0	0	1	0	3.988269899247825E+001	4.0629515E-001	4.0611064E-001	-2.000016859900705E-003	0	5.2355545E-006	14	0	-8.1222811E-007	2.0305361E+005
2	0	0	1	0	3.994429899092211E+001	4.0321514E-001	4.0309384E-001	-2.237793765872863E-003	0	5.1019729E-006	14	0	-9.0204088E-007	1.8013003E+005
2	0	0	1	0	4.000569898937101E+001	4.0014511E-001	3.9994645E-001	-2.497651460775463E-003	0	4.9533182E-006	14	0	-9.9892679E-007	1.6012902E+005
2	0	0	1	0	4.006729898781487E+001	3.9706510E-001	3.9689967E-001	-2.791283153675359E-003	0	4.7869748E-006	14	0	-1.1078594E-006	1.4219255E+005
