mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	I Range	step time/s	Pwe/W	Rwe/Ohm	
2	1	0	1	0	1.250019968421839E+001	5.2666503E-001	5.2649504E-001	5.397866797813400E-002	1.000000000000000E+000	2.4495897E-005	12	3.350999915346620E-001	2.8419501E-005	9.7537617E+003
2	1	0	1	0	1.250519968409208E+001	5.2766532E-001	5.2753150E-001	5.371170721561869E-002	1.000000000000000E+000	2.4766741E-005	12	3.400999914083513E-001	2.8334618E-005	9.8215371E+003
2	1	0	1	0	1.251019968396577E+001	5.2866572E-001	5.2848297E-001	5.334686179147957E-002	1.000000000000000E+000	2.5035915E-005	12	3.450999912820407E-001	2.8192908E-005	9.9065430E+003
2	1	0	1	0	1.251519968383946E+001	5.2966613E-001	5.2953243E-001	5.299611823680933E-002	1.000000000000000E+000	2.5303327E-005	12	3.500999911557301E-001	2.8063163E-005	9.9919102E+003
2	1	0	1	0	1.252019968371314E+001	5.3066647E-001	5.3052157E-001	5.265448179918836E-002	1.000000000000000E+000	2.5569047E-005	12	3.550999910294195E-001	2.7934339E-005	1.0075525E+004
2	1	0	1	0	1.252519968358683E+001	5.3166693E-001	5.3150040E-001	5.232347118197306E-002	1.000000000000000E+000	2.5833151E-005	12	3.600999909031088E-001	2.7809945E-005	1.0157973E+004
2	1	0	1	0	1.253019968346052E+001	5.3266728E-001	5.3253770E-001	5.197258239588176E-002	1.000000000000000E+000	2.6095631E-005	12	3.650999907767982E-001	2.7677359E-005	1.0246512E+004
2	1	0	1	0	1.253519968333421E+001	5.3366762E-001	5.3350347E-001	5.164417627714706E-002	1.000000000000000E+000	2.6356400E-005	12	3.700999906504876E-001	2.7552347E-005	1.0330370E+004
2	1	0	1	0	1.254019968320790E+001	5.3466803E-001	5.3450131E-001	5.132104397158738E-002	1.000000000000000E+000	2.6615624E-005	12	3.750999905241770E-001	2.7431166E-005	1.0414856E+004
2	1	0	1	0	1.254519968308159E+001	5.3566843E-001	5.3546834E-001	5.103073347576842E-002	1.000000000000000E+000	2.6873249E-005	12	3.800999903978664E-001	2.7325343E-005	1.0493056E+004
2	1	0	1	0	1.255019968295528E+001	5.3666878E-001	5.3648877E-001	5.066148352819844E-002	1.000000000000000E+000	2.7129310E-005	12	3.850999902715557E-001	2.7179318E-005	1.0589678E+004
2	1	0	1	0	1.255519968282897E+001	5.3766918E-001	5.3750533E-001	5.035924457280822E-002	1.000000000000000E+000	2.7383792E-005	12	3.900999901452451E-001	2.7068363E-005	1.0673419E+004
2	1	0	1	0	1.256019968270266E+001	5.3866953E-001	5.3849149E-001	5.013926699757586E-002	1.000000000000000E+000	2.7636788E-005	12	3.950999900189345E-001	2.6999569E-005	1.0739915E+004
2	1	0	1	0	1.256519968257635E+001	5.3966987E-001	5.3953218E-001	4.986522276753530E-002	1.000000000000000E+000	2.7888318E-005	12	4.000999898926239E-001	2.6903892E-005	1.0819809E+004
2	1	0	1	0	1.257019968245004E+001	5.4067028E-001	5.4052877E-001	4.957173050537375E-002	1.000000000000000E+000	2.8138358E-005	12	4.050999897663132E-001	2.6794947E-005	1.0903973E+004
2	1	0	1	0	1.257519968232373E+001	5.4167062E-001	5.4152834E-001	4.922994854727725E-002	1.000000000000000E+000	2.8386910E-005	12	4.100999896400026E-001	2.6659412E-005	1.0999978E+004
2	1	0	1	0	1.258019968219742E+001	5.4267108E-001	5.4251575E-001	4.888932403925814E-002	1.000000000000000E+000	2.8634053E-005	12	4.150999895136920E-001	2.6523228E-005	1.1096814E+004
2	1	0	1	0	1.258519968207111E+001	5.4367143E-001	5.4353178E-001	4.862547175765630E-002	1.000000000000000E+000	2.8879675E-005	12	4.200999893873814E-001	2.6429489E-005	1.1177923E+004
2	1	0	1	0	1.259019968194480E+001	5.4467183E-001	5.4454052E-001	4.841973891796603E-002	1.000000000000000E+000	2.9123938E-005	12	4.250999892610707E-001	2.6366510E-005	1.1246251E+004
2	1	0	1	0	1.259519968181849E+001	5.4567218E-001	5.4553622E-001	4.810260658599547E-002	1.000000000000000E+000	2.9366749E-005	12	4.300999891347601E-001	2.6241714E-005	1.1341095E+004
2	1	0	1	0	1.260019968169217E+001	5.4667258E-001	5.4652023E-001	4.777152710316424E-002	1.000000000000000E+000	2.9608123E-005	12	4.350999890084495E-001	2.6108106E-005	1.1440292E+004
2	1	0	1	0	1.260519968156586E+001	5.4767299E-001	5.4752451E-001	4.752118954506440E-002	1.000000000000000E+000	2.9848281E-005	12	4.400999888821389E-001	2.6019015E-005	1.1521692E+004
2	1	0	1	0	1.261019968143955E+001	5.4867333E-001	5.4850292E-001	4.730063641975660E-002	1.000000000000000E+000	3.0087034E-005	12	4.450999887558282E-001	2.5944537E-005	1.1596101E+004
2	1	0	1	0	1.261519968131324E+001	5.4967368E-001	5.4951590E-001	4.700699909285949E-002	1.000000000000000E+000	3.0324458E-005	12	4.500999886295176E-001	2.5831094E-005	1.1690087E+004
2	1	0	1	0	1.262019968118693E+001	5.5067402E-001	5.5054581E-001	4.676620359664829E-002	1.000000000000000E+000	3.0560561E-005	12	4.550999885032070E-001	2.5746938E-005	1.1772301E+004
2	1	0	1	0	1.262519968106062E+001	5.5167443E-001	5.5153459E-001	4.646490417905047E-002	1.000000000000000E+000	3.0795320E-005	12	4.600999883768964E-001	2.5627001E-005	1.1869918E+004
2	1	0	1	0	1.263029968093178E+001	5.5268776E-001	5.5252367E-001	4.617446193183039E-002	1.000000000000000E+000	3.1033374E-005	12	4.651999882480595E-001	2.5512483E-005	1.1966001E+004
2	1	0	1	0	1.263529968080547E+001	5.5367512E-001	5.5350971E-001	4.597691164298851E-002	1.000000000000000E+000	3.1265536E-005	12	4.701999881217489E-001	2.5448668E-005	1.2038862E+004
2	1	0	1	0	1.264029968067916E+001	5.5467546E-001	5.5451101E-001	4.563429459559987E-002	1.000000000000000E+000	3.1496402E-005	12	4.751999879954383E-001	2.5304718E-005	1.2151190E+004
2	1	0	1	0	1.264529968055285E+001	5.5567586E-001	5.5554307E-001	4.537534280477673E-002	1.000000000000000E+000	3.1725969E-005	12	4.801999878691277E-001	2.5207957E-005	1.2243281E+004
2	1	0	1	0	1.265029968042654E+001	5.5667627E-001	5.5648923E-001	4.517344044301286E-002	1.000000000000000E+000	3.1954405E-005	12	4.851999877428170E-001	2.5138534E-005	1.2318947E+004
2	1	0	1	0	1.265529968030023E+001	5.5767667E-001	5.5752248E-001	4.493336512456647E-002	1.000000000000000E+000	3.2181622E-005	12	4.901999876165064E-001	2.5051360E-005	1.2407762E+004
2	1	0	1	0	1.266029968017392E+001	5.5867702E-001	5.5852711E-001	4.462400787388515E-002	1.000000000000000E+000	3.2407544E-005	12	4.951999874901958E-001	2.4923718E-005	1.2516292E+004
2	1	0	1	0	1.266529968004761E+001	5.5967742E-001	5.5953097E-001	4.437791913654168E-002	1.000000000000000E+000	3.2632197E-005	12	5.001999873638852E-001	2.4830821E-005	1.2608319E+004
2	1	0	1	0	1.267029967992130E+001	5.6067783E-001	5.6051284E-001	4.414780306219868E-002	1.000000000000000E+000	3.2855743E-005	12	5.051999872375745E-001	2.4745410E-005	1.2696279E+004
2	1	0	1	0	1.267529967979499E+001	5.6167817E-001	5.6151712E-001	4.397624967817193E-002	1.000000000000000E+000	3.3078108E-005	12	5.101999871112639E-001	2.4693418E-005	1.2768645E+004
2	1	0	1	0	1.268029967966868E+001	5.6267864E-001	5.6254321E-001	4.373859679174580E-002	1.000000000000000E+000	3.3299370E-005	12	5.151999869849533E-001	2.4604851E-005	1.2861482E+004
2	1	0	1	0	1.268529967954237E+001	5.6367892E-001	5.6352180E-001	4.349153866654822E-002	1.000000000000000E+000	3.3519471E-005	12	5.201999868586427E-001	2.4508430E-005	1.2957045E+004
2	1	0	1	0	1.269029967941606E+001	5.6467932E-001	5.6450778E-001	4.333119027432986E-002	1.000000000000000E+000	3.3738394E-005	12	5.251999867323320E-001	2.4460795E-005	1.3027747E+004
2	1	0	1	0	1.269529967928975E+001	5.6567967E-001	5.6556636E-001	4.299541852188943E-002	1.000000000000000E+000	3.3956181E-005	12	5.301999866060214E-001	2.4316761E-005	1.3154107E+004
2	1	0	1	0	1.270029967916344E+001	5.6668007E-001	5.6647485E-001	4.278957348572521E-002	1.000000000000000E+000	3.4172874E-005	12	5.351999864797108E-001	2.4239218E-005	1.3238619E+004
2	1	0	1	0	1.270529967903713E+001	5.6768036E-001	5.6752062E-001	4.259762242018844E-002	1.000000000000000E+000	3.4388544E-005	12	5.401999863534002E-001	2.4175029E-005	1.3322824E+004
2	1	0	1	0	1.271029967891081E+001	5.6868082E-001	5.6851321E-001	4.240041855677135E-002	1.000000000000000E+000	3.4603087E-005	12	5.451999862270895E-001	2.4105198E-005	1.3408198E+004
2	1	0	1	0	1.271529967878450E+001	5.6968117E-001	5.6952780E-001	4.213095961819391E-002	1.000000000000000E+000	3.4816425E-005	12	5.501999861007789E-001	2.3994753E-005	1.3518035E+004
2	1	0	1	0	1.272029967865819E+001	5.7068157E-001	5.7050347E-001	4.192047866767423E-002	1.000000000000000E+000	3.5028745E-005	12	5.551999859744683E-001	2.3915778E-005	1.3609184E+004
2	1	0	1	0	1.272529967853188E+001	5.7168198E-001	5.7149154E-001	4.173800594087329E-002	1.000000000000000E+000	3.5240020E-005	12	5.601999858481577E-001	2.3852917E-005	1.3692354E+004
2	1	0	1	0	1.273029967840557E+001	5.7268232E-001	5.7253891E-001	4.149523511296127E-002	1.000000000000000E+000	3.5450259E-005	12	5.651999857218470E-001	2.3757637E-005	1.3797702E+004
2	1	0	1	0	1.273529967827926E+001	5.7368279E-001	5.7351333E-001	4.131448499443346E-002	1.000000000000000E+000	3.5659461E-005	12	5.701999855955364E-001	2.3694407E-005	1.3881652E+004
2	1	0	1	0	1.274029967815295E+001	5.7468307E-001	5.7455403E-001	4.102946729740925E-002	1.000000000000000E+000	3.5867608E-005	12	5.751999854692258E-001	2.3573646E-005	1.4003448E+004
2	1	0	1	0	1.274529967802664E+001	5.7568341E-001	5.7551801E-001	4.091448112487117E-002	1.000000000000000E+000	3.6074754E-005	12	5.801999853429152E-001	2.3547022E-005	1.4066364E+004
2	1	0	1	0	1.275029967790033E+001	5.7668382E-001	5.7649946E-001	4.071119096846346E-002	1.000000000000000E+000	3.6280890E-005	12	5.851999852166045E-001	2.3469980E-005	1.4160712E+004
2	1	0	1	0	1.275529967777402E+001	5.7768422E-001	5.7753026E-001	4.050956264646929E-002	1.000000000000000E+000	3.6486028E-005	12	5.901999850902939E-001	2.3395498E-005	1.4256641E+004
2	1	0	1	0	1.276029967764771E+001	5.7868457E-001	5.7849753E-001	4.028096562631067E-002	1.000000000000000E+000	3.6690137E-005	12	5.951999849639833E-001	2.3302438E-005	1.4361561E+004
2	1	0	1	0	1.278029967714247E+001	5.8268595E-001	5.8245337E-001	3.994625009495284E-002	1.000000000000000E+000	3.7502745E-005	12	6.151999844587408E-001	2.3266828E-005	1.4580928E+004
2	1	0	1	0	1.280029967663722E+001	5.8668768E-001	5.8653104E-001	3.906932867159979E-002	1.000000000000000E+000	3.8310714E-005	13	6.351999839534983E-001	2.2915374E-005	1.5012570E+004
2	1	0	1	0	1.280529967651091E+001	5.8768803E-001	5.8757925E-001	3.890494747421436E-002	1.000000000000000E+000	3.8505532E-005	13	6.401999838271877E-001	2.2859740E-005	1.5102944E+004
2	1	0	1	0	1.281029967638460E+001	5.8868837E-001	5.8853495E-001	3.872771505405620E-002	1.000000000000000E+000	3.8699443E-005	13	6.451999837008771E-001	2.2792614E-005	1.5196738E+004
2	1	0	1	0	1.281529967625829E+001	5.8968878E-001	5.8958197E-001	3.854533272754888E-002	1.000000000000000E+000	3.8892456E-005	13	6.501999835745664E-001	2.2725633E-005	1.5295807E+004
2	1	0	1	0	1.282029967613198E+001	5.9068912E-001	5.9056634E-001	3.837151734193850E-002	1.000000000000000E+000	3.9084582E-005	13	6.551999834482558E-001	2.2660926E-005	1.5390748E+004
2	1	0	1	0	1.282529967600567E+001	5.9168947E-001	5.9156054E-001	3.819772207403423E-002	1.000000000000000E+000	3.9275841E-005	13	6.601999833219452E-001	2.2596265E-005	1.5486802E+004
2	1	0	1	0	1.283029967587936E+001	5.9268987E-001	5.9257317E-001	3.803853763288911E-002	1.000000000000000E+000	3.9466249E-005	13	6.651999831956346E-001	2.2540617E-005	1.5578232E+004
2	1	0	1	0	1.283529967575305E+001	5.9369028E-001	5.9358609E-001	3.785896201936900E-002	1.000000000000000E+000	3.9655773E-005	13	6.701999830693239E-001	2.2472554E-005	1.5678879E+004
2	1	0	1	0	1.284029967562674E+001	5.9469062E-001	5.9457332E-001	3.767514164507674E-002	1.000000000000000E+000	3.9844424E-005	13	6.751999829430133E-001	2.2400634E-005	1.5781581E+004
2	1	0	1	0	1.284529967550043E+001	5.9569103E-001	5.9558088E-001	3.751332264706125E-002	1.000000000000000E+000	4.0032261E-005	13	6.801999828167027E-001	2.2342218E-005	1.5876517E+004
2	1	0	1	0	1.285029967537412E+001	5.9669137E-001	5.9658390E-001	3.735095625534504E-002	1.000000000000000E+000	4.0219278E-005	13	6.851999826903921E-001	2.2282979E-005	1.5972387E+004
2	1	0	1	0	1.285529967524781E+001	5.9769177E-001	5.9763414E-001	3.717080965567299E-002	1.000000000000000E+000	4.0405404E-005	13	6.901999825640814E-001	2.2214545E-005	1.6078050E+004
2	1	0	1	0	1.286029967512150E+001	5.9869224E-001	5.9856206E-001	3.701744192632928E-002	1.000000000000000E+000	4.0590738E-005	13	6.951999824377708E-001	2.2157237E-005	1.6169730E+004
2	1	0	1	0	1.286529967499519E+001	5.9969252E-001	5.9959370E-001	3.685713117548717E-002	1.000000000000000E+000	4.0775252E-005	13	7.001999823114602E-001	2.2099304E-005	1.6268051E+004
