mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	I Range	step time/s	Pwe/W	Rwe/Ohm	
2	1	0	0	0	4.636963882860437E+002	4.5893934E-001	4.5875189E-001	1.989454782085012E-002	1.000000000000000E+000	2.5850846E-005	13	1.100399972201558E+000	9.1266611E-006	2.3059176E+004
2	1	0	0	0	4.637963882835174E+002	4.5993975E-001	4.5972291E-001	1.963728285153155E-002	1.000000000000000E+000	2.7828350E-005	13	1.200399969675345E+000	9.0277090E-006	2.3410719E+004
2	1	0	0	0	4.638963882809912E+002	4.6094015E-001	4.6071932E-001	1.938811652103645E-002	1.000000000000000E+000	2.9780549E-005	13	1.300399967149133E+000	8.9324794E-006	2.3762975E+004
2	1	0	0	0	4.639963882784650E+002	4.6194047E-001	4.6172640E-001	1.915005620577628E-002	1.000000000000000E+000	3.1708441E-005	13	1.400399964622920E+000	8.8420866E-006	2.4110969E+004
2	1	0	1	0	4.640964882759363E+002	4.6294105E-001	4.6272728E-001	1.891956806248948E-002	1.000000000000000E+000	3.3614808E-005	13	1.500499962094182E+000	8.7546005E-006	2.4457604E+004
2	1	0	1	0	4.641965882734075E+002	4.6394128E-001	4.6372887E-001	1.869479810637936E-002	1.000000000000000E+000	3.5498473E-005	13	1.600599959565443E+000	8.6693180E-006	2.4805236E+004
2	1	0	1	0	4.642965882708813E+002	4.6494165E-001	4.6475285E-001	1.847964534924056E-002	1.000000000000000E+000	3.7358292E-005	13	1.700599957039231E+000	8.5884676E-006	2.5149447E+004
2	1	0	1	0	4.643965882683551E+002	4.6594203E-001	4.6572492E-001	1.826807236109201E-002	1.000000000000000E+000	3.9196810E-005	13	1.800599954513018E+000	8.5078964E-006	2.5493928E+004
2	1	0	1	0	4.644965882658289E+002	4.6694237E-001	4.6671715E-001	1.806478638253695E-002	1.000000000000000E+000	4.1014606E-005	13	1.900599951986806E+000	8.4311459E-006	2.5835742E+004
2	1	0	1	0	4.645966882633002E+002	4.6794364E-001	4.6776313E-001	1.786752449698595E-002	1.000000000000000E+000	4.2814147E-005	13	2.000699949458067E+000	8.3577688E-006	2.6179516E+004
2	1	0	0	0	4.646967882607714E+002	4.6894315E-001	4.6875030E-001	1.767171965696399E-002	1.000000000000000E+000	4.4594053E-005	13	2.100799946929328E+000	8.2836241E-006	2.6525449E+004
2	1	0	0	0	4.647967882582452E+002	4.6994352E-001	4.6973726E-001	1.748334193446982E-002	1.000000000000000E+000	4.6353016E-005	13	2.200799944403116E+000	8.2125771E-006	2.6867705E+004
2	1	0	0	0	4.648967882557190E+002	4.7094393E-001	4.7071886E-001	1.730170422362987E-002	1.000000000000000E+000	4.8093400E-005	13	2.300799941876903E+000	8.1442386E-006	2.7206502E+004
2	1	0	0	0	4.649967882531928E+002	4.7194433E-001	4.7175455E-001	1.712131716259241E-002	1.000000000000000E+000	4.9815684E-005	13	2.400799939350691E+000	8.0770596E-006	2.7553637E+004
2	1	0	0	0	4.650967882506666E+002	4.7294465E-001	4.7276795E-001	1.694745947693098E-002	1.000000000000000E+000	5.1520274E-005	13	2.500799936824478E+000	8.0122154E-006	2.7896096E+004
2	1	0	1	0	4.651968882481378E+002	4.7394410E-001	4.7373590E-001	1.677756547994974E-002	1.000000000000000E+000	5.3209293E-005	13	2.600899934295740E+000	7.9481351E-006	2.8236271E+004
2	1	0	1	0	4.652969882456091E+002	4.7494543E-001	4.7477674E-001	1.661077367047004E-002	1.000000000000000E+000	5.4881399E-005	13	2.700999931767001E+000	7.8864086E-006	2.8582459E+004
2	1	0	1	0	4.653969882430829E+002	4.7594583E-001	4.7573826E-001	1.644867804996605E-002	1.000000000000000E+000	5.6535362E-005	13	2.800999929240788E+000	7.8252651E-006	2.8922584E+004
2	1	0	1	0	4.654969882405567E+002	4.7694620E-001	4.7671247E-001	1.628676077126771E-002	1.000000000000000E+000	5.8173220E-005	13	2.900999926714576E+000	7.7641016E-006	2.9269938E+004
2	1	0	1	0	4.655969882380305E+002	4.7794652E-001	4.7773013E-001	1.613248274359785E-002	1.000000000000000E+000	5.9795275E-005	13	3.000999924188363E+000	7.7069726E-006	2.9612934E+004
2	1	0	1	0	4.656970882355017E+002	4.7894692E-001	4.7870019E-001	1.597819066078163E-002	1.000000000000000E+000	6.1403480E-005	13	3.101099921659625E+000	7.6487631E-006	2.9959600E+004
2	1	0	0	0	4.657971882329730E+002	4.7994733E-001	4.7974843E-001	1.582914915504957E-002	1.000000000000000E+000	6.2996500E-005	13	3.201199919130886E+000	7.5940093E-006	3.0307910E+004
2	1	0	0	0	4.658971882304468E+002	4.8094770E-001	4.8074594E-001	1.568291007748085E-002	1.000000000000000E+000	6.4573076E-005	13	3.301199916604673E+000	7.5394955E-006	3.0654129E+004
2	1	0	0	0	4.659971882279206E+002	4.8194805E-001	4.8174983E-001	1.553789351385571E-002	1.000000000000000E+000	6.6135122E-005	13	3.401199914078461E+000	7.4853774E-006	3.1004836E+004
2	1	0	0	0	4.660971882253943E+002	4.8294845E-001	4.8272610E-001	1.539627320555698E-002	1.000000000000000E+000	6.7682886E-005	13	3.501199911552249E+000	7.4321829E-006	3.1353438E+004
2	1	0	1	0	4.661972882228656E+002	4.8394948E-001	4.8376253E-001	1.525800726502613E-002	1.000000000000000E+000	6.9218207E-005	13	3.601299909023510E+000	7.3812521E-006	3.1705486E+004
2	1	0	1	0	4.662973882203369E+002	4.8494920E-001	4.8477733E-001	1.512320360375777E-002	1.000000000000000E+000	7.0739829E-005	13	3.701399906494771E+000	7.3313863E-006	3.2055201E+004
2	1	0	1	0	4.663973882178107E+002	4.8594955E-001	4.8576641E-001	1.499136038883420E-002	1.000000000000000E+000	7.2246519E-005	13	3.801399903968559E+000	7.2822995E-006	3.2403090E+004
2	1	0	1	0	4.664973882152844E+002	4.8694995E-001	4.8677769E-001	1.485894205635069E-002	1.000000000000000E+000	7.3740019E-005	13	3.901399901442346E+000	7.2330017E-006	3.2759916E+004
2	1	0	1	0	4.665973882127582E+002	4.8795033E-001	4.8772222E-001	1.473078788991122E-002	1.000000000000000E+000	7.5220552E-005	13	4.001399898916134E+000	7.1845325E-006	3.3109039E+004
2	1	0	1	0	4.666973882102320E+002	4.8895070E-001	4.8880237E-001	1.460518709090712E-002	1.000000000000000E+000	7.6688426E-005	13	4.101399896389921E+000	7.1390500E-006	3.3467723E+004
2	1	0	0	0	4.667975882077008E+002	4.8995110E-001	4.8976812E-001	1.448030582792987E-002	1.000000000000000E+000	7.8146688E-005	13	4.201599893858656E+000	7.0919923E-006	3.3823051E+004
2	1	0	0	0	4.668975882051745E+002	4.9095151E-001	4.9078783E-001	1.435962094735632E-002	1.000000000000000E+000	7.9589736E-005	13	4.301599891332444E+000	7.0475271E-006	3.4178328E+004
2	1	0	0	0	4.669975882026483E+002	4.9195188E-001	4.9178538E-001	1.423883711039611E-002	1.000000000000000E+000	8.1020713E-005	13	4.401599888806231E+000	7.0024521E-006	3.4538309E+004
2	1	0	0	0	4.670975882001221E+002	4.9295220E-001	4.9276808E-001	1.412289456412608E-002	1.000000000000000E+000	8.2439910E-005	13	4.501599886280019E+000	6.9593116E-006	3.4891438E+004
2	1	0	0	0	4.671975881975959E+002	4.9395260E-001	4.9380690E-001	1.400592988701879E-002	1.000000000000000E+000	8.3847488E-005	13	4.601599883753806E+000	6.9162247E-006	3.5256988E+004
2	1	0	1	0	4.672976881950672E+002	4.9495253E-001	4.9476913E-001	1.389321926816350E-002	1.000000000000000E+000	8.5244952E-005	13	4.701699881225068E+000	6.8739359E-006	3.5612273E+004
2	1	0	1	0	4.673977881925384E+002	4.9595338E-001	4.9575207E-001	1.378140835246688E-002	1.000000000000000E+000	8.6631117E-005	13	4.801799878696329E+000	6.8321615E-006	3.5972527E+004
2	1	0	1	0	4.674977881900122E+002	4.9695373E-001	4.9678147E-001	1.367203153980278E-002	1.000000000000000E+000	8.8004825E-005	13	4.901799876170116E+000	6.7920118E-006	3.6335602E+004
2	1	0	1	0	4.675977881874860E+002	4.9795413E-001	4.9779382E-001	1.356358114733458E-002	1.000000000000000E+000	8.9367662E-005	13	5.001799873643904E+000	6.7518667E-006	3.6700766E+004
2	1	0	1	0	4.676977881849598E+002	4.9895450E-001	4.9874258E-001	1.345778041070811E-002	1.000000000000000E+000	9.0719761E-005	13	5.101799871117692E+000	6.7119681E-006	3.7059793E+004
2	1	0	1	0	4.677978881824311E+002	4.9995509E-001	4.9976134E-001	1.335191561391334E-002	1.000000000000000E+000	9.2062670E-005	13	5.201899868588953E+000	6.6727712E-006	3.7429938E+004
2	1	0	0	0	4.678979881799023E+002	5.0095528E-001	5.0076938E-001	1.325144901811318E-002	1.000000000000000E+000	9.3395218E-005	13	5.301999866060214E+000	6.6359198E-006	3.7789781E+004
2	1	0	0	0	4.679979881773761E+002	5.0195563E-001	5.0184530E-001	1.314874969560792E-002	1.000000000000000E+000	9.4716226E-005	13	5.401999863534002E+000	6.5986383E-006	3.8166770E+004
2	1	0	0	0	4.680979881748499E+002	5.0295603E-001	5.0275278E-001	1.304897625232115E-002	1.000000000000000E+000	9.6027208E-005	13	5.501999861007789E+000	6.5604090E-006	3.8528141E+004
2	1	0	0	0	4.681979881723237E+002	5.0395638E-001	5.0379157E-001	1.295060128473713E-002	1.000000000000000E+000	9.7328273E-005	13	5.601999858481577E+000	6.5244039E-006	3.8901020E+004
2	1	0	1	0	4.682980881697949E+002	5.0495756E-001	5.0481123E-001	1.285439654358399E-002	1.000000000000000E+000	9.8620847E-005	13	5.702099855952838E+000	6.4890437E-006	3.9271484E+004
2	1	0	1	0	4.683981881672662E+002	5.0595719E-001	5.0578874E-001	1.275834440538250E-002	1.000000000000000E+000	9.9903846E-005	13	5.802199853424099E+000	6.4530268E-006	3.9643762E+004
2	1	0	1	0	4.684981881647400E+002	5.0695753E-001	5.0680858E-001	1.266475737577788E-002	1.000000000000000E+000	1.0117610E-004	13	5.902199850897887E+000	6.4186079E-006	4.0017234E+004
2	1	0	1	0	4.685981881622138E+002	5.0795788E-001	5.0776792E-001	1.257223301756849E-002	1.000000000000000E+000	1.0243899E-004	13	6.002199848371674E+000	6.3837765E-006	4.0388047E+004
2	1	0	1	0	4.686981881596876E+002	5.0895828E-001	5.0880563E-001	1.248128963116971E-002	1.000000000000000E+000	1.0369273E-004	13	6.102199845845462E+000	6.3505504E-006	4.0765469E+004
2	1	0	1	0	4.687981881571613E+002	5.0995868E-001	5.0975549E-001	1.239259710052498E-002	1.000000000000000E+000	1.0493748E-004	13	6.202199843319249E+000	6.3171942E-006	4.1133871E+004
2	1	0	1	0	4.688982881546326E+002	5.1095819E-001	5.1076269E-001	1.230496026568512E-002	1.000000000000000E+000	1.0617455E-004	13	6.302299840790511E+000	6.2849144E-006	4.1508684E+004
2	1	0	0	0	4.689983881521039E+002	5.1195937E-001	5.1177919E-001	1.221526354115832E-002	1.000000000000000E+000	1.0740285E-004	13	6.402399838261772E+000	6.2515178E-006	4.1896695E+004
2	1	0	0	0	4.690983881495777E+002	5.1295978E-001	5.1278299E-001	1.212931226473306E-002	1.000000000000000E+000	1.0862127E-004	13	6.502399835735559E+000	6.2197050E-006	4.2276344E+004
2	1	0	0	0	4.691983881470514E+002	5.1396018E-001	5.1378161E-001	1.204643204605585E-002	1.000000000000000E+000	1.0983117E-004	13	6.602399833209347E+000	6.1892351E-006	4.2650105E+004
2	1	0	0	0	4.692983881445252E+002	5.1496059E-001	5.1477486E-001	1.196212013234835E-002	1.000000000000000E+000	1.1103266E-004	13	6.702399830683135E+000	6.1577989E-006	4.3033746E+004
2	1	0	1	0	4.693984881419965E+002	5.1596063E-001	5.1577431E-001	1.188045152158773E-002	1.000000000000000E+000	1.1222701E-004	13	6.802499828154396E+000	6.1276319E-006	4.3413695E+004
2	1	0	1	0	4.694985881394678E+002	5.1696128E-001	5.1675403E-001	1.179944560216328E-002	1.000000000000000E+000	1.1341318E-004	13	6.902599825625657E+000	6.0974112E-006	4.3794773E+004
2	1	0	1	0	4.695985881369415E+002	5.1796168E-001	5.1781934E-001	1.171871510127354E-002	1.000000000000000E+000	1.1459011E-004	13	7.002599823099445E+000	6.0681773E-006	4.4187383E+004
2	1	0	1	0	4.696985881344153E+002	5.1896203E-001	5.1878721E-001	1.163999611593744E-002	1.000000000000000E+000	1.1575909E-004	13	7.102599820573232E+000	6.0386810E-006	4.4569363E+004
2	1	0	1	0	4.697985881318891E+002	5.1996237E-001	5.1980907E-001	1.156174440876823E-002	1.000000000000000E+000	1.1692021E-004	13	7.202599818047020E+000	6.0098996E-006	4.4959398E+004
2	1	0	1	0	4.698986881293604E+002	5.2096325E-001	5.2076894E-001	1.148306715435193E-002	1.000000000000000E+000	1.1807464E-004	13	7.302699815518281E+000	5.9800245E-006	4.5351031E+004
2	1	0	0	0	4.699987881268316E+002	5.2196324E-001	5.2179456E-001	1.140899729432060E-002	1.000000000000000E+000	1.1922143E-004	13	7.402799812989542E+000	5.9531526E-006	4.5735355E+004
2	1	0	0	0	4.700987881243054E+002	5.2296352E-001	5.2276987E-001	1.133231859852524E-002	1.000000000000000E+000	1.2035955E-004	13	7.502799810463330E+000	5.9241947E-006	4.6130883E+004
2	1	0	0	0	4.701987881217792E+002	5.2396393E-001	5.2377367E-001	1.125793667893890E-002	1.000000000000000E+000	1.2149021E-004	13	7.602799807937117E+000	5.8966107E-006	4.6524836E+004
2	1	0	0	0	4.702987881192530E+002	5.2496433E-001	5.2476692E-001	1.118725318358182E-002	1.000000000000000E+000	1.2261356E-004	13	7.702799805410905E+000	5.8707005E-006	4.6907574E+004
2	1	0	0	0	4.703987881167268E+002	5.2596474E-001	5.2577615E-001	1.111631515690265E-002	1.000000000000000E+000	1.2372968E-004	13	7.802799802884692E+000	5.8446935E-006	4.7297699E+004
2	1	0	1	0	4.704989881141955E+002	5.2696508E-001	5.2675992E-001	1.104458671002817E-002	1.000000000000000E+000	1.2484085E-004	13	7.902999800353427E+000	5.8178457E-006	4.7693945E+004
2	1	0	1	0	4.705989881116693E+002	5.2796543E-001	5.2777654E-001	1.097297510649595E-002	1.000000000000000E+000	1.2594272E-004	13	8.002999797827215E+000	5.7912789E-006	4.8097852E+004
2	1	0	1	0	4.706989881091431E+002	5.2896583E-001	5.2880257E-001	1.090431375498019E-002	1.000000000000000E+000	1.2703761E-004	13	8.102999795301002E+000	5.7662292E-006	4.8494805E+004
2	1	0	1	0	4.707989881066169E+002	5.2996624E-001	5.2978319E-001	1.083522171528009E-002	1.000000000000000E+000	1.2812560E-004	13	8.202999792774790E+000	5.7403181E-006	4.8894539E+004
2	1	0	1	0	4.708989881040907E+002	5.3096658E-001	5.3080082E-001	1.076780804066432E-002	1.000000000000000E+000	1.2920676E-004	13	8.302999790248577E+000	5.7155612E-006	4.9295160E+004
2	1	0	1	0	4.709990881015619E+002	5.3196669E-001	5.3179169E-001	1.070121282592024E-002	1.000000000000000E+000	1.3028228E-004	13	8.403099787719839E+000	5.6908161E-006	4.9694523E+004
2	1	0	0	0	4.710991880990332E+002	5.3296733E-001	5.3281599E-001	1.063598581714797E-002	1.000000000000000E+000	1.3135112E-004	13	8.503199785191100E+000	5.6670233E-006	5.0095590E+004
2	1	0	0	0	4.711991880965070E+002	5.3396773E-001	5.3380609E-001	1.056901804878616E-002	1.000000000000000E+000	1.3241231E-004	13	8.603199782664888E+000	5.6418062E-006	5.0506688E+004
2	1	0	0	0	4.712991880939808E+002	5.3496808E-001	5.3481424E-001	1.050616587141390E-002	1.000000000000000E+000	1.3346705E-004	13	8.703199780138675E+000	5.6188469E-006	5.0904797E+004
2	1	0	0	0	4.713991880914546E+002	5.3596842E-001	5.3577250E-001	1.044162745044259E-002	1.000000000000000E+000	1.3451537E-004	13	8.803199777612463E+000	5.5943369E-006	5.1311207E+004
2	1	0	1	0	4.714992880889258E+002	5.3696907E-001	5.3681171E-001	1.037857120994140E-002	1.000000000000000E+000	1.3555842E-004	13	8.903299775083724E+000	5.5713385E-006	5.1723082E+004
2	1	0	1	0	4.715993880863971E+002	5.3796923E-001	5.3778130E-001	1.031661381690624E-002	1.000000000000000E+000	1.3659520E-004	13	9.003399772554985E+000	5.5480818E-006	5.2127695E+004
2	1	0	1	0	4.716993880838709E+002	5.3896958E-001	5.3881478E-001	1.025405259052710E-002	1.000000000000000E+000	1.3762478E-004	13	9.103399770028773E+000	5.5250352E-006	5.2546520E+004
2	1	0	1	0	4.717993880813447E+002	5.3996998E-001	5.3985155E-001	1.019515682667224E-002	1.000000000000000E+000	1.3864826E-004	13	9.203399767502560E+000	5.5038713E-006	5.2951766E+004
2	1	0	1	0	4.718993880788184E+002	5.4097033E-001	5.4078865E-001	1.013487317012969E-002	1.000000000000000E+000	1.3966576E-004	13	9.303399764976348E+000	5.4808243E-006	5.3359191E+004
2	1	0	1	0	4.719994880762897E+002	5.4197139E-001	5.4180789E-001	1.007316234385619E-002	1.000000000000000E+000	1.4067828E-004	13	9.403499762447609E+000	5.4577190E-006	5.3787270E+004
2	1	0	0	0	4.720995880737610E+002	5.4297107E-001	5.4279745E-001	1.001504410265217E-002	1.000000000000000E+000	1.4168493E-004	13	9.503599759918870E+000	5.4361403E-006	5.4198207E+004
2	1	0	0	0	4.721995880712348E+002	5.4397148E-001	5.4382575E-001	9.958633258335157E-003	1.000000000000000E+000	1.4268469E-004	13	9.603599757392658E+000	5.4157613E-006	5.4608473E+004
2	1	0	0	0	4.722995880687085E+002	5.4497194E-001	5.4480523E-001	9.900277283223763E-003	1.000000000000000E+000	1.4367867E-004	13	9.703599754866445E+000	5.3937229E-006	5.5029289E+004
2	1	0	0	0	4.723995880661823E+002	5.4597223E-001	5.4579747E-001	9.844403566266619E-003	1.000000000000000E+000	1.4466698E-004	13	9.803599752340233E+000	5.3730505E-006	5.5442410E+004
2	1	0	0	0	4.724995880636561E+002	5.4697263E-001	5.4681510E-001	9.787497956831773E-003	1.000000000000000E+000	1.4564964E-004	13	9.903599749814020E+000	5.3519516E-006	5.5868730E+004
2	1	0	1	0	4.725996880611274E+002	5.4797214E-001	5.4781169E-001	9.735847973983705E-003	1.000000000000000E+000	1.4662773E-004	13	1.000369974728528E+001	5.3334111E-006	5.6267484E+004
2	1	0	1	0	4.726997880585986E+002	5.4897344E-001	5.4880595E-001	9.680364380107692E-003	1.000000000000000E+000	1.4760032E-004	13	1.010379974475654E+001	5.3126414E-006	5.6692695E+004
2	1	0	1	0	4.727997880560724E+002	5.4997379E-001	5.4983413E-001	9.625321208861594E-003	1.000000000000000E+000	1.4856648E-004	13	1.020379974223033E+001	5.2923301E-006	5.7123719E+004
2	1	0	1	0	4.728997880535462E+002	5.5097413E-001	5.5082744E-001	9.570911480329455E-003	1.000000000000000E+000	1.4952727E-004	13	1.030379973970412E+001	5.2719206E-006	5.7552246E+004
2	1	0	1	0	4.729997880510200E+002	5.5197453E-001	5.5178779E-001	9.516251064336831E-003	1.000000000000000E+000	1.5048274E-004	13	1.040379973717791E+001	5.2509513E-006	5.7983738E+004
2	1	0	1	0	4.730998880484913E+002	5.5297464E-001	5.5283272E-001	9.465310897388030E-003	1.000000000000000E+000	1.5143388E-004	13	1.050389973464917E+001	5.2327337E-006	5.8406188E+004
2	1	0	0	0	4.731999880459625E+002	5.5397522E-001	5.5378926E-001	9.415209984311945E-003	1.000000000000000E+000	1.5237984E-004	13	1.060399973212043E+001	5.2140422E-006	5.8818578E+004
2	1	0	0	0	4.732999880434363E+002	5.5497563E-001	5.5484080E-001	9.362669730627958E-003	1.000000000000000E+000	1.5331969E-004	13	1.070399972959422E+001	5.1947914E-006	5.9260961E+004
2	1	0	0	0	4.733999880409101E+002	5.5597609E-001	5.5580443E-001	9.312534839544417E-003	1.000000000000000E+000	1.5425445E-004	13	1.080399972706800E+001	5.1759480E-006	5.9683473E+004
2	1	0	0	0	4.734999880383839E+002	5.5697644E-001	5.5678922E-001	9.261268486389557E-003	1.000000000000000E+000	1.5518419E-004	13	1.090399972454179E+001	5.1565744E-006	6.0120191E+004
2	1	0	1	0	4.736000880358552E+002	5.5797744E-001	5.5784672E-001	9.212429539795411E-003	1.000000000000000E+000	1.5610983E-004	13	1.100409972201305E+001	5.1391235E-006	6.0553703E+004
2	1	0	1	0	4.737001880333264E+002	5.5897719E-001	5.5881494E-001	9.163061296998495E-003	1.000000000000000E+000	1.5703053E-004	13	1.110419971948431E+001	5.1204556E-006	6.0985617E+004
2	1	0	1	0	4.738001880308002E+002	5.5997759E-001	5.5984533E-001	9.113398431239799E-003	1.000000000000000E+000	1.5794543E-004	13	1.120419971695810E+001	5.1020934E-006	6.1431016E+004
2	1	0	1	0	4.739001880282740E+002	5.6097800E-001	5.6076968E-001	9.066233220639527E-003	1.000000000000000E+000	1.5885547E-004	13	1.130419971443189E+001	5.0840686E-006	6.1852555E+004
2	1	0	1	0	4.740001880257478E+002	5.6197834E-001	5.6180108E-001	9.018262225220480E-003	1.000000000000000E+000	1.5976075E-004	13	1.140419971190568E+001	5.0664694E-006	6.2295934E+004
2	1	0	1	0	4.741001880232216E+002	5.6297868E-001	5.6280708E-001	8.970167789677214E-003	1.000000000000000E+000	1.6066126E-004	13	1.150419970937946E+001	5.0484741E-006	6.2742090E+004
2	1	0	1	0	4.742002880206928E+002	5.6397820E-001	5.6384516E-001	8.923624550871395E-003	1.000000000000000E+000	1.6155798E-004	13	1.160429970685072E+001	5.0315425E-006	6.3185664E+004
2	1	0	0	0	4.743003880181641E+002	5.6497943E-001	5.6479579E-001	8.877175074303509E-003	1.000000000000000E+000	1.6245004E-004	13	1.170439970432199E+001	5.0137910E-006	6.3623371E+004
2	1	0	0	0	4.744003880156379E+002	5.6597978E-001	5.6581450E-001	8.832905225938645E-003	1.000000000000000E+000	1.6333659E-004	13	1.180439970179577E+001	4.9977857E-006	6.4057574E+004
2	1	0	0	0	4.745003880131117E+002	5.6698018E-001	5.6682795E-001	8.787721451544401E-003	1.000000000000000E+000	1.6421863E-004	13	1.190439969926956E+001	4.9811260E-006	6.4502266E+004
2	1	0	0	0	4.746003880105854E+002	5.6798059E-001	5.6781805E-001	8.742732764437280E-003	1.000000000000000E+000	1.6509618E-004	13	1.200439969674335E+001	4.9642813E-006	6.4947434E+004
2	1	0	1	0	4.747004880080567E+002	5.6898052E-001	5.6878012E-001	8.699697506364838E-003	1.000000000000000E+000	1.6597014E-004	13	1.210449969421461E+001	4.9482151E-006	6.5379301E+004
2	1	0	1	0	4.748005880055280E+002	5.6998128E-001	5.6977695E-001	8.654402782364470E-003	1.000000000000000E+000	1.6683966E-004	13	1.220459969168587E+001	4.9310793E-006	6.5836656E+004
2	1	0	1	0	4.749005880030018E+002	5.7098168E-001	5.7082540E-001	8.610488569872704E-003	1.000000000000000E+000	1.6770400E-004	13	1.230459968915966E+001	4.9150854E-006	6.6294195E+004
2	1	0	1	0	4.750005880004755E+002	5.7198215E-001	5.7187486E-001	8.567100593440763E-003	1.000000000000000E+000	1.6856397E-004	13	1.240459968663345E+001	4.8993093E-006	6.6752438E+004
2	1	0	1	0	4.751005879979493E+002	5.7298249E-001	5.7283956E-001	8.525128529139749E-003	1.000000000000000E+000	1.6941965E-004	13	1.250459968410723E+001	4.8835309E-006	6.7194242E+004
2	1	0	1	0	4.752006879954206E+002	5.7398301E-001	5.7382554E-001	8.482018521503688E-003	1.000000000000000E+000	1.7027196E-004	13	1.260469968157850E+001	4.8671986E-006	6.7652000E+004
2	1	0	0	0	4.753007879928919E+002	5.7498324E-001	5.7481122E-001	8.441373793175458E-003	1.000000000000000E+000	1.7112006E-004	13	1.270479967904976E+001	4.8521965E-006	6.8094508E+004
2	1	0	0	0	4.754007879903656E+002	5.7598358E-001	5.7578540E-001	8.401473801953857E-003	1.000000000000000E+000	1.7196317E-004	13	1.280479967652354E+001	4.8374459E-006	6.8533859E+004
2	1	0	0	0	4.755007879878394E+002	5.7698399E-001	5.7683277E-001	8.359702071174951E-003	1.000000000000000E+000	1.7280213E-004	13	1.290479967399733E+001	4.8221500E-006	6.9001594E+004
2	1	0	0	0	4.756007879853132E+002	5.7798433E-001	5.7784295E-001	8.318695275294080E-003	1.000000000000000E+000	1.7363705E-004	13	1.300479967147112E+001	4.8068996E-006	6.9463172E+004
2	1	0	1	0	4.757008879827845E+002	5.7898539E-001	5.7885492E-001	8.277985895870282E-003	1.000000000000000E+000	1.7446873E-004	13	1.310489966894238E+001	4.7917529E-006	6.9927023E+004
2	1	0	1	0	4.758009879802557E+002	5.7998514E-001	5.7983804E-001	8.237363978642664E-003	1.000000000000000E+000	1.7529645E-004	13	1.320499966641364E+001	4.7763369E-006	7.0391211E+004
2	1	0	1	0	4.759009879777295E+002	5.8098549E-001	5.8084404E-001	8.200131391209571E-003	1.000000000000000E+000	1.7611937E-004	13	1.330499966388743E+001	4.7629974E-006	7.0833508E+004
2	1	0	1	0	4.760009879752033E+002	5.8198583E-001	5.8184898E-001	8.159916932022025E-003	1.000000000000000E+000	1.7693834E-004	13	1.340499966136122E+001	4.7478393E-006	7.1305750E+004
