mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	I Range	step time/s	Pwe/W	Rwe/Ohm	
2	1	0	1	0	2.238653943446843E+002	4.8344865E-001	4.8322225E-001	2.428706162781634E-002	1.000000000000000E+000	4.1903724E-005	13	1.400399964622920E+000	1.1736049E-005	1.9896283E+004
2	1	0	1	0	2.239053943436738E+002	4.8444900E-001	4.8429823E-001	2.409952252141762E-002	1.000000000000000E+000	4.2872598E-005	13	1.440399963612435E+000	1.1671356E-005	2.0095760E+004
2	1	0	1	0	2.239453943426633E+002	4.8544940E-001	4.8525652E-001	2.391136010906109E-002	1.000000000000000E+000	4.3833992E-005	13	1.480399962601950E+000	1.1603143E-005	2.0293975E+004
2	1	0	1	0	2.239854943416503E+002	4.8645204E-001	4.8618373E-001	2.372972312807288E-002	1.000000000000000E+000	4.4790420E-005	13	1.520499961588939E+000	1.1537006E-005	2.0488387E+004
2	1	0	0	0	2.240255943406373E+002	4.8745015E-001	4.8725474E-001	2.355293751360837E-002	1.000000000000000E+000	4.5739594E-005	13	1.560599960575928E+000	1.1476281E-005	2.0687643E+004
2	1	0	0	0	2.240655943396268E+002	4.8845056E-001	4.8819184E-001	2.337667950480049E-002	1.000000000000000E+000	4.6679314E-005	13	1.600599959565443E+000	1.1412304E-005	2.0883713E+004
2	1	0	0	0	2.241055943386164E+002	4.8945090E-001	4.8925397E-001	2.320141866598366E-002	1.000000000000000E+000	4.7612077E-005	13	1.640599958554958E+000	1.1351386E-005	2.1087244E+004
2	1	0	0	0	2.241455943376059E+002	4.9045128E-001	4.9027160E-001	2.303300854458212E-002	1.000000000000000E+000	4.8537986E-005	13	1.680599957544473E+000	1.1292430E-005	2.1285607E+004
2	1	0	0	0	2.241855943365954E+002	4.9145162E-001	4.9131370E-001	2.286600274695683E-002	1.000000000000000E+000	4.9457154E-005	13	1.720599956533988E+000	1.1234381E-005	2.1486646E+004
2	1	0	0	0	2.242255943355849E+002	4.9245203E-001	4.9227622E-001	2.270050086641540E-002	1.000000000000000E+000	5.0369636E-005	13	1.760599955523503E+000	1.1174917E-005	2.1685699E+004
2	1	0	0	0	2.242655943345744E+002	4.9345243E-001	4.9328539E-001	2.253726606827117E-002	1.000000000000000E+000	5.1275583E-005	13	1.800599954513018E+000	1.1117304E-005	2.1887543E+004
2	1	0	0	0	2.243055943335639E+002	4.9445277E-001	4.9427018E-001	2.237895839681620E-002	1.000000000000000E+000	5.2175088E-005	13	1.840599953502533E+000	1.1061252E-005	2.2086379E+004
2	1	0	0	0	2.243455943325534E+002	4.9545315E-001	4.9528572E-001	2.221701144406801E-002	1.000000000000000E+000	5.3068212E-005	13	1.880599952492048E+000	1.1003768E-005	2.2293084E+004
2	1	0	0	0	2.243855943315430E+002	4.9645355E-001	4.9629700E-001	2.206936090473903E-002	1.000000000000000E+000	5.3955086E-005	13	1.920599951481563E+000	1.0952957E-005	2.2488055E+004
2	1	0	0	0	2.244255943305325E+002	4.9745390E-001	4.9724048E-001	2.191384865637916E-002	1.000000000000000E+000	5.4835840E-005	13	1.960599950471078E+000	1.0896452E-005	2.2690695E+004
2	1	0	0	0	2.244655943295220E+002	4.9845433E-001	4.9830475E-001	2.176145629085634E-002	1.000000000000000E+000	5.5710487E-005	13	2.000599949460593E+000	1.0843837E-005	2.2898502E+004
2	1	0	0	0	2.245055943285115E+002	4.9945468E-001	4.9932027E-001	2.161323581840180E-002	1.000000000000000E+000	5.6579178E-005	13	2.040599948450108E+000	1.0791927E-005	2.3102523E+004
2	1	0	1	0	2.245456943274985E+002	5.0045282E-001	5.0022465E-001	2.146699065422583E-002	1.000000000000000E+000	5.7444118E-005	13	2.080699947437097E+000	1.0738318E-005	2.3302039E+004
2	1	0	1	0	2.245857943264855E+002	5.0145549E-001	5.0132805E-001	2.133107949968105E-002	1.000000000000000E+000	5.8303263E-005	13	2.120799946424086E+000	1.0693869E-005	2.3502236E+004
2	1	0	1	0	2.246257943254750E+002	5.0245583E-001	5.0230217E-001	2.117833468030397E-002	1.000000000000000E+000	5.9154547E-005	13	2.160799945413601E+000	1.0637924E-005	2.3717736E+004
2	1	0	1	0	2.246657943244645E+002	5.0345623E-001	5.0327963E-001	2.104448535810883E-002	1.000000000000000E+000	6.0000173E-005	13	2.200799944403116E+000	1.0591260E-005	2.3915035E+004
2	1	0	1	0	2.247057943234540E+002	5.0445652E-001	5.0436085E-001	2.090807485104576E-002	1.000000000000000E+000	6.0840270E-005	13	2.240799943392631E+000	1.0545215E-005	2.4122777E+004
2	1	0	1	0	2.247457943224435E+002	5.0545692E-001	5.0526512E-001	2.076653556026561E-002	1.000000000000000E+000	6.1674844E-005	13	2.280799942382146E+000	1.0492606E-005	2.4330736E+004
2	1	0	1	0	2.247857943214331E+002	5.0645733E-001	5.0627530E-001	2.063364907614115E-002	1.000000000000000E+000	6.2504041E-005	13	2.320799941371661E+000	1.0446307E-005	2.4536393E+004
2	1	0	1	0	2.248257943204226E+002	5.0745767E-001	5.0728345E-001	2.049969701257390E-002	1.000000000000000E+000	6.3327898E-005	13	2.360799940361176E+000	1.0399157E-005	2.4745900E+004
2	1	0	1	0	2.248657943194121E+002	5.0845808E-001	5.0826079E-001	2.036944633895210E-002	1.000000000000000E+000	6.4146443E-005	13	2.400799939350691E+000	1.0352991E-005	2.4952115E+004
2	1	0	1	0	2.249057943184016E+002	5.0945848E-001	5.0928801E-001	2.023581733059759E-002	1.000000000000000E+000	6.4959808E-005	13	2.440799938340206E+000	1.0305859E-005	2.5167652E+004
2	1	0	1	0	2.249457943173911E+002	5.1045883E-001	5.1026958E-001	2.011246284948559E-002	1.000000000000000E+000	6.5768050E-005	13	2.480799937329721E+000	1.0262778E-005	2.5370814E+004
2	1	0	1	0	2.249857943163806E+002	5.1145923E-001	5.1125973E-001	1.998913232747312E-002	1.000000000000000E+000	6.6571243E-005	13	2.520799936319236E+000	1.0219638E-005	2.5576885E+004
2	1	0	1	0	2.250257943153701E+002	5.1245964E-001	5.1228368E-001	1.986499059080138E-002	1.000000000000000E+000	6.7369423E-005	13	2.560799935308751E+000	1.0176511E-005	2.5788268E+004
2	1	0	1	0	2.250658943143571E+002	5.1345891E-001	5.1329404E-001	1.973752348967203E-002	1.000000000000000E+000	6.8164627E-005	13	2.600899934295740E+000	1.0131153E-005	2.6006000E+004
2	1	0	0	0	2.251059943133441E+002	5.1446033E-001	5.1427770E-001	1.962121756586403E-002	1.000000000000000E+000	6.8954956E-005	13	2.640999933282728E+000	1.0090755E-005	2.6210285E+004
2	1	0	0	0	2.251459943123336E+002	5.1546073E-001	5.1527733E-001	1.949980793870054E-002	1.000000000000000E+000	6.9738519E-005	13	2.680999932272243E+000	1.0047809E-005	2.6424738E+004
2	1	0	0	0	2.251859943113232E+002	5.1646113E-001	5.1632148E-001	1.938095983469224E-002	1.000000000000000E+000	7.0517322E-005	13	2.720999931261758E+000	1.0006805E-005	2.6640656E+004
2	1	0	0	0	2.252259943103127E+002	5.1746148E-001	5.1732111E-001	1.926654138344325E-002	1.000000000000000E+000	7.1291455E-005	13	2.760999930251273E+000	9.9669887E-006	2.6850752E+004
2	1	0	0	0	2.252659943093022E+002	5.1846188E-001	5.1827943E-001	1.914876825743883E-002	1.000000000000000E+000	7.2060953E-005	13	2.800999929240788E+000	9.9244126E-006	2.7065941E+004
2	1	0	0	0	2.253059943082917E+002	5.1946223E-001	5.1927269E-001	1.903718227882045E-002	1.000000000000000E+000	7.2825889E-005	13	2.840999928230303E+000	9.8854889E-006	2.7276762E+004
2	1	0	0	0	2.253459943072812E+002	5.2046263E-001	5.2027124E-001	1.892589085234514E-002	1.000000000000000E+000	7.3586314E-005	13	2.880999927219818E+000	9.8465971E-006	2.7489920E+004
2	1	0	0	0	2.253859943062707E+002	5.2146304E-001	5.2131015E-001	1.881759481222151E-002	1.000000000000000E+000	7.4342257E-005	13	2.920999926209333E+000	9.8098035E-006	2.7703336E+004
2	1	0	0	0	2.254259943052602E+002	5.2246344E-001	5.2230978E-001	1.870706357977375E-002	1.000000000000000E+000	7.5093805E-005	13	2.960999925198848E+000	9.7708826E-006	2.7920457E+004
2	1	0	0	0	2.254659943042498E+002	5.2346379E-001	5.2333057E-001	1.859792398165244E-002	1.000000000000000E+000	7.5841024E-005	13	3.000999924188363E+000	9.7328621E-006	2.8139193E+004
2	1	0	0	0	2.255059943032393E+002	5.2446413E-001	5.2434188E-001	1.848887685017320E-002	1.000000000000000E+000	7.6583921E-005	13	3.040999923177878E+000	9.6944923E-006	2.8359855E+004
2	1	0	0	0	2.255459943022288E+002	5.2546453E-001	5.2533412E-001	1.838135779447242E-002	1.000000000000000E+000	7.7322547E-005	13	3.080999922167393E+000	9.6563545E-006	2.8579723E+004
2	1	0	1	0	2.255860943012158E+002	5.2646494E-001	5.2628934E-001	1.827785685136618E-002	1.000000000000000E+000	7.8058794E-005	13	3.121099921154382E+000	9.6194417E-006	2.8793822E+004
2	1	0	1	0	2.256261943002028E+002	5.2746522E-001	5.2728039E-001	1.817543414869791E-002	1.000000000000000E+000	7.8790872E-005	13	3.161199920141371E+000	9.5835503E-006	2.9010607E+004
2	1	0	1	0	2.256661942991923E+002	5.2846569E-001	5.2831078E-001	1.807456340908115E-002	1.000000000000000E+000	7.9517034E-005	13	3.201199919130886E+000	9.5489868E-006	2.9229518E+004
2	1	0	1	0	2.257061942981818E+002	5.2946603E-001	5.2929562E-001	1.797449439483764E-002	1.000000000000000E+000	8.0239130E-005	13	3.241199918120401E+000	9.5138212E-006	2.9447039E+004
2	1	0	1	0	2.257461942971713E+002	5.3046644E-001	5.3030473E-001	1.787430116670335E-002	1.000000000000000E+000	8.0957187E-005	13	3.281199917109916E+000	9.4788265E-006	2.9668557E+004
2	1	0	1	0	2.257861942961608E+002	5.3146684E-001	5.3131074E-001	1.777220005924052E-002	1.000000000000000E+000	8.1671285E-005	13	3.321199916099431E+000	9.4425604E-006	2.9895609E+004
2	1	0	1	0	2.258261942951503E+002	5.3246719E-001	5.3233790E-001	1.767541651443702E-002	1.000000000000000E+000	8.2381477E-005	13	3.361199915088946E+000	9.4092939E-006	3.0117418E+004
2	1	0	1	0	2.258661942941399E+002	5.3346753E-001	5.3333116E-001	1.758001164107781E-002	1.000000000000000E+000	8.3087769E-005	13	3.401199914078461E+000	9.3759681E-006	3.0337361E+004
2	1	0	1	0	2.259061942931294E+002	5.3446788E-001	5.3428203E-001	1.748434252326266E-002	1.000000000000000E+000	8.3790212E-005	13	3.441199913067976E+000	9.3415701E-006	3.0557742E+004
2	1	0	1	0	2.259461942921189E+002	5.3546834E-001	5.3527963E-001	1.738900686671700E-002	1.000000000000000E+000	8.4488864E-005	13	3.481199912057491E+000	9.3079816E-006	3.0782645E+004
2	1	0	1	0	2.259861942911084E+002	5.3646868E-001	5.3632474E-001	1.729943252108954E-002	1.000000000000000E+000	8.5183776E-005	13	3.521199911047006E+000	9.2781138E-006	3.1002447E+004
2	1	0	1	0	2.260261942900979E+002	5.3746903E-001	5.3725237E-001	1.720330917925350E-002	1.000000000000000E+000	8.5874963E-005	13	3.561199910036521E+000	9.2425189E-006	3.1229594E+004
2	1	0	1	0	2.260661942890874E+002	5.3846943E-001	5.3834635E-001	1.711668598251476E-002	1.000000000000000E+000	8.6562512E-005	13	3.601199909026036E+000	9.2147056E-006	3.1451553E+004
2	1	0	1	0	2.261062942880744E+002	5.3947097E-001	5.3930151E-001	1.702406399351919E-002	1.000000000000000E+000	8.7248147E-005	13	3.641299908013025E+000	9.1811035E-006	3.1678775E+004
2	1	0	0	0	2.261463942870614E+002	5.4047018E-001	5.4026079E-001	1.693223718838349E-002	1.000000000000000E+000	8.7930166E-005	13	3.681399907000014E+000	9.1478241E-006	3.1907230E+004
2	1	0	0	0	2.261863942860509E+002	5.4147059E-001	5.4128373E-001	1.684618187079453E-002	1.000000000000000E+000	8.8606925E-005	13	3.721399905989529E+000	9.1185639E-006	3.2130943E+004
2	1	0	0	0	2.262263942850404E+002	5.4247099E-001	5.4228443E-001	1.675877845264040E-002	1.000000000000000E+000	8.9280169E-005	13	3.761399904979044E+000	9.0880249E-006	3.2358230E+004
2	1	0	0	0	2.262663942840300E+002	5.4347134E-001	5.4330951E-001	1.667214865975192E-002	1.000000000000000E+000	8.9949921E-005	13	3.801399903968559E+000	9.0581370E-006	3.2587852E+004
2	1	0	0	0	2.263063942830195E+002	5.4447168E-001	5.4431129E-001	1.658392655515878E-002	1.000000000000000E+000	9.0616239E-005	13	3.841399902958074E+000	9.0268186E-006	3.2821617E+004
2	1	0	0	0	2.263463942820090E+002	5.4547203E-001	5.4529923E-001	1.650013374509635E-002	1.000000000000000E+000	9.1279173E-005	13	3.881399901947589E+000	8.9975101E-006	3.3048172E+004
2	1	0	0	0	2.263863942809985E+002	5.4647243E-001	5.4629147E-001	1.641892669557168E-002	1.000000000000000E+000	9.1938709E-005	13	3.921399900937104E+000	8.9695195E-006	3.3272059E+004
2	1	0	0	0	2.264263942799880E+002	5.4747283E-001	5.4731435E-001	1.633272942422936E-002	1.000000000000000E+000	9.2594913E-005	13	3.961399899926619E+000	8.9391369E-006	3.3510281E+004
2	1	0	0	0	2.264663942789775E+002	5.4847318E-001	5.4832572E-001	1.625571553333069E-002	1.000000000000000E+000	9.3247821E-005	13	4.001399898916134E+000	8.9134273E-006	3.3731258E+004
2	1	0	0	0	2.265063942779670E+002	5.4947364E-001	5.4933697E-001	1.617211282320101E-002	1.000000000000000E+000	9.3897470E-005	13	4.041399897905649E+000	8.8839397E-006	3.3968164E+004
2	1	0	0	0	2.265463942769566E+002	5.5047399E-001	5.5032706E-001	1.609360383942796E-002	1.000000000000000E+000	9.4543902E-005	13	4.081399896895164E+000	8.8567458E-006	3.4195391E+004
2	1	0	0	0	2.265863942759461E+002	5.5147433E-001	5.5128962E-001	1.600975095636475E-002	1.000000000000000E+000	9.5187112E-005	13	4.121399895884679E+000	8.8260094E-006	3.4434617E+004
2	1	0	1	0	2.266264942749331E+002	5.5247700E-001	5.5233514E-001	1.593226716515500E-002	1.000000000000000E+000	9.5828793E-005	13	4.161499894871667E+000	8.7999515E-006	3.4667707E+004
2	1	0	1	0	2.266665942739201E+002	5.5347508E-001	5.5333024E-001	1.585515226340953E-002	1.000000000000000E+000	9.6467280E-005	13	4.201599893858656E+000	8.7731351E-006	3.4899082E+004
2	1	0	1	0	2.267065942729096E+002	5.5447549E-001	5.5430549E-001	1.577809141779235E-002	1.000000000000000E+000	9.7101074E-005	13	4.241599892848171E+000	8.7458830E-006	3.5131340E+004
2	1	0	1	0	2.267465942718991E+002	5.5547583E-001	5.5533379E-001	1.569951577151607E-002	1.000000000000000E+000	9.7731812E-005	13	4.281599891837686E+000	8.7184717E-006	3.5372672E+004
2	1	0	1	0	2.267865942708886E+002	5.5647624E-001	5.5629522E-001	1.562739125514737E-002	1.000000000000000E+000	9.8359509E-005	13	4.321599890827201E+000	8.6934433E-006	3.5597445E+004
2	1	0	1	0	2.268265942698781E+002	5.5747664E-001	5.5732346E-001	1.555006957992355E-002	1.000000000000000E+000	9.8984194E-005	13	4.361599889816716E+000	8.6664186E-006	3.5840578E+004
2	1	0	1	0	2.268665942688676E+002	5.5847692E-001	5.5835593E-001	1.547446232224403E-002	1.000000000000000E+000	9.9605888E-005	13	4.401599888806231E+000	8.6402579E-006	3.6082414E+004
2	1	0	1	0	2.269065942678571E+002	5.5947739E-001	5.5934709E-001	1.540144174851991E-002	1.000000000000000E+000	1.0022460E-004	13	4.441599887795746E+000	8.6147520E-006	3.6317840E+004
2	1	0	1	0	2.269465942668467E+002	5.6047779E-001	5.6030750E-001	1.532825231706625E-002	1.000000000000000E+000	1.0084041E-004	13	4.481599886785261E+000	8.5885349E-006	3.6553906E+004
2	1	0	1	0	2.269865942658362E+002	5.6147808E-001	5.6133157E-001	1.525638574740795E-002	1.000000000000000E+000	1.0145331E-004	13	4.521599885774776E+000	8.5638912E-006	3.6793223E+004
2	1	0	1	0	2.270265942648257E+002	5.6247854E-001	5.6230891E-001	1.518699622218623E-002	1.000000000000000E+000	1.0206336E-004	13	4.561599884764291E+000	8.5397833E-006	3.7025684E+004
2	1	0	1	0	2.270665942638152E+002	5.6347889E-001	5.6332022E-001	1.511700207800146E-002	1.000000000000000E+000	1.0267058E-004	13	4.601599883753806E+000	8.5157126E-006	3.7264016E+004
2	1	0	1	0	2.271065942628047E+002	5.6447923E-001	5.6434101E-001	1.504478221631652E-002	1.000000000000000E+000	1.0327497E-004	13	4.641599882743321E+000	8.4903877E-006	3.7510746E+004
2	1	0	1	0	2.271465942617942E+002	5.6547964E-001	5.6529933E-001	1.497641695324869E-002	1.000000000000000E+000	1.0387658E-004	13	4.681599881732836E+000	8.4661588E-006	3.7745965E+004
2	1	0	1	0	2.271866942607812E+002	5.6647784E-001	5.6632608E-001	1.490541222115643E-002	1.000000000000000E+000	1.0447693E-004	13	4.721699880719825E+000	8.4413241E-006	3.7994660E+004
2	1	0	0	0	2.272267942597682E+002	5.6748039E-001	5.6730610E-001	1.483890831788121E-002	1.000000000000000E+000	1.0507452E-004	13	4.761799879706814E+000	8.4182029E-006	3.8230988E+004
2	1	0	0	0	2.272667942587577E+002	5.6848073E-001	5.6833112E-001	1.477206261017583E-002	1.000000000000000E+000	1.0566789E-004	13	4.801799878696329E+000	8.3954228E-006	3.8473375E+004
2	1	0	0	0	2.273067942577472E+002	5.6948119E-001	5.6930208E-001	1.470723343753677E-002	1.000000000000000E+000	1.0625856E-004	13	4.841799877685844E+000	8.3728582E-006	3.8708984E+004
2	1	0	0	0	2.273467942567368E+002	5.7048154E-001	5.7028794E-001	1.463831822211092E-002	1.000000000000000E+000	1.0684658E-004	13	4.881799876675359E+000	8.3480563E-006	3.8958570E+004
2	1	0	0	0	2.273867942557263E+002	5.7148188E-001	5.7132256E-001	1.457260677781039E-002	1.000000000000000E+000	1.0743195E-004	13	4.921799875664874E+000	8.3256591E-006	3.9205242E+004
2	1	0	0	0	2.274267942547158E+002	5.7248229E-001	5.7238370E-001	1.450682007828014E-002	1.000000000000000E+000	1.0801469E-004	13	4.961799874654389E+000	8.3034674E-006	3.9456180E+004
2	1	0	0	0	2.274667942537053E+002	5.7348269E-001	5.7334310E-001	1.443995764359754E-002	1.000000000000000E+000	1.0859484E-004	13	5.001799873643904E+000	8.2790502E-006	3.9705316E+004
2	1	0	0	0	2.275067942526948E+002	5.7448298E-001	5.7430136E-001	1.437616536830679E-002	1.000000000000000E+000	1.0917240E-004	13	5.041799872633419E+000	8.2562510E-006	3.9948160E+004
2	1	0	0	0	2.275467942516843E+002	5.7548338E-001	5.7532746E-001	1.431895917540921E-002	1.000000000000000E+000	1.0974747E-004	13	5.081799871622934E+000	8.2380902E-006	4.0179418E+004
2	1	0	0	0	2.275867942506738E+002	5.7648379E-001	5.7631975E-001	1.425136751065925E-002	1.000000000000000E+000	1.1032000E-004	13	5.121799870612449E+000	8.2133447E-006	4.0439609E+004
2	1	0	0	0	2.276267942496634E+002	5.7748413E-001	5.7735008E-001	1.418982838601361E-002	1.000000000000000E+000	1.1089003E-004	13	5.161799869601964E+000	8.1924982E-006	4.0687602E+004
2	1	0	0	0	2.276667942486529E+002	5.7848454E-001	5.7833701E-001	1.412728409779426E-002	1.000000000000000E+000	1.1145761E-004	13	5.201799868591479E+000	8.1703311E-006	4.0937594E+004
2	1	0	1	0	2.277068942476399E+002	5.7948387E-001	5.7930768E-001	1.406810978173689E-002	1.000000000000000E+000	1.1202416E-004	13	5.241899867578468E+000	8.1497637E-006	4.1178785E+004
2	1	0	1	0	2.277469942466269E+002	5.8048528E-001	5.8037132E-001	1.400959786406020E-002	1.000000000000000E+000	1.1258826E-004	13	5.281999866565457E+000	8.1307689E-006	4.1426695E+004
2	1	0	1	0	2.277869942456164E+002	5.8148569E-001	5.8133906E-001	1.394564834894773E-002	1.000000000000000E+000	1.1314850E-004	13	5.321999865554972E+000	8.1071503E-006	4.1686055E+004
2	1	0	1	0	2.278269942446059E+002	5.8248609E-001	5.8233553E-001	1.388880386411423E-002	1.000000000000000E+000	1.1370634E-004	13	5.361999864544487E+000	8.0879436E-006	4.1928414E+004
